tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.35295994807892395,33,17.382438328264037,2.8354573249816895,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.72957611083984,54.9003791809082,-75.31633758544922,54.433868408203125,11,LEFT,True,1.091505724779912
2,0.5186157382133348,35,17.277215290003124,1.3586554527282715,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.845703125,55.02789306640625,-75.41617584228516,54.42817306518555,11,LEFT,True,1.091505724779912
3,0.525544643238359,38,17.13718203010028,1.469128966331482,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.98603820800781,55.02528762817383,-75.56593322753906,54.41963195800781,11,LEFT,True,1.091505724779912
4,0.516055691869365,41,16.97746303062773,1.644493818283081,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.145263671875,55.01267623901367,-75.71569061279297,54.41109085083008,11,LEFT,True,1.091505724779912
5,0.5052461957615465,44,16.80171858346757,1.796657919883728,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.32039642333984,54.99801254272461,-75.86544799804688,54.402549743652344,11,LEFT,True,1.091505724779912
6,0.4933424846754816,48,16.611429147578544,1.9389463663101196,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.50997161865234,54.98154067993164,-76.06511688232422,54.39116287231445,11,LEFT,True,1.091505724779912
7,0.48011906755861894,52,16.40734746207469,2.075483560562134,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.71322631835938,54.96317672729492,-76.2647933959961,54.3797721862793,11,LEFT,True,1.091505724779912
8,0.46535415947824615,57,16.18998610917931,2.2076308727264404,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.92963409423828,54.94278335571289,-76.51438903808594,54.36553955078125,11,LEFT,True,1.091505724779912
9,0.4488692761249106,61,15.959766994686598,2.3358893394470215,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.15876007080078,54.92022705078125,-76.71406555175781,54.354148864746094,11,LEFT,True,1.091505724779912
10,0.43048886593768504,66,15.717083588588782,2.4605581760406494,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.40019989013672,54.89539337158203,-76.96366119384766,54.33991241455078,11,LEFT,True,1.091505724779912
