tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.013960460813289832,40,16.910508428248594,5.062232494354248,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.17596435546875,54.51023483276367,-75.71569061279297,54.41109085083008,10,RIGHT,False,35.43183159957502
2,0.015556431376775372,52,16.40338292391629,4.996419429779053,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.68243408203125,54.48424530029297,-76.2647933959961,54.3797721862793,10,RIGHT,False,35.43183159957502
3,0.015390837558410015,62,15.893337796809453,5.124164581298828,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.19168090820312,54.45570373535156,-76.76398468017578,54.35130310058594,10,RIGHT,False,35.43183159957502
4,0.01773844992951119,72,15.385529010675082,5.076056003570557,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.69866180419922,54.42671585083008,-77.26317596435547,54.32283020019531,10,RIGHT,False,35.43183159957502
5,0.017159260776755378,82,14.877931182489364,4.999814510345459,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.20550537109375,54.39900207519531,-77.76235961914062,54.29436111450195,10,RIGHT,False,35.43183159957502
6,0.01670399424925117,92,14.367550862354374,5.127440452575684,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.71507263183594,54.37019348144531,-78.26155090332031,54.26588821411133,10,RIGHT,False,35.43183159957502
7,0.019098507770691445,102,13.862203047918769,5.067030906677246,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.2195816040039,54.341087341308594,-78.7607421875,54.23741912841797,10,RIGHT,False,35.43183159957502
8,0.020528954225338125,113,13.353142090690305,5.013673305511475,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.72789001464844,54.3133544921875,-79.30984497070312,54.20610046386719,10,RIGHT,False,35.43183159957502
9,0.019483996545126354,123,12.844004796258004,5.148105144500732,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.23627471923828,54.285614013671875,-79.80903625488281,54.17763137817383,10,RIGHT,False,35.43183159957502
10,0.02159968848592473,133,12.336948702184555,5.079671859741211,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.74250793457031,54.25672912597656,-80.3082275390625,54.1491584777832,10,RIGHT,False,35.43183159957502
11,0.023050757880710763,143,11.826966206881096,5.0226359367370605,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.25173950195312,54.22898483276367,-80.80741119384766,54.120689392089844,10,RIGHT,False,35.43183159957502
12,0.021334695853728998,153,11.320492950300443,5.100496292114258,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.75747680664062,54.20159149169922,-81.30660247802734,54.09221649169922,10,RIGHT,False,35.43183159957502
13,0.022002134220146016,163,10.810894535455027,5.124190330505371,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.26625061035156,54.1725959777832,-81.80579376220703,54.06374740600586,10,RIGHT,False,35.43183159957502
14,0.02421453000319671,174,10.30217862865916,5.046844959259033,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.77415466308594,54.14384078979492,-82.35489654541016,54.03242874145508,10,RIGHT,False,35.43183159957502
15,0.023064644060750438,184,9.7946871098005,5.024518013000488,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.28089904785156,54.1162109375,-82.85408782958984,54.00395584106445,10,RIGHT,False,35.43183159957502
16,0.021617682257451462,194,9.28526114441797,5.142745494842529,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.78951263427734,54.08741760253906,-83.35327911376953,53.975486755371094,10,RIGHT,False,35.43183159957502
17,0.02361538475574331,204,8.778074325920366,5.106917858123779,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.29583740234375,54.05785369873047,-83.85246276855469,53.94701385498047,10,RIGHT,False,35.43183159957502
18,0.02522423938246344,214,8.268936062168509,5.049093246459961,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.8041763305664,54.02928161621094,-84.35165405273438,53.91854476928711,10,RIGHT,False,35.43183159957502
19,0.023667520510609528,224,7.761308182775478,5.0174031257629395,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.31105041503906,54.00150680541992,-84.85084533691406,53.890071868896484,10,RIGHT,False,35.43183159957502
20,0.021763268592493553,235,7.252183486941319,5.149672985076904,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.81936645507812,53.97276306152344,-85.39994812011719,53.85875701904297,10,RIGHT,False,35.43183159957502
21,0.022877776056724003,245,6.7448414123923355,5.108884334564209,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-84.3258285522461,53.94288635253906,-85.89913940429688,53.830284118652344,10,RIGHT,False,35.43183159957502
22,0.024833001416783164,255,6.237174036767808,5.038899898529053,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-84.8326644897461,53.91379928588867,-86.39833068847656,53.801815032958984,10,RIGHT,False,35.43183159957502
23,0.023082073766025276,265,5.7297575354432535,5.107282638549805,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.33931732177734,53.88582229614258,-86.89751434326172,53.77334213256836,10,RIGHT,False,35.43183159957502
24,0.023473373537899942,275,5.21969379183034,5.125783920288086,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.84854125976562,53.856502532958984,-87.3967056274414,53.744873046875,10,RIGHT,False,35.43183159957502
25,0.025911186102189194,285,4.713094310716862,5.124475955963135,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.35430145263672,53.82728576660156,-87.8958969116211,53.716400146484375,10,RIGHT,False,35.43183159957502
26,0.026271608171594088,296,4.204317226932886,5.030172348022461,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.86233520507812,53.79951858520508,-88.44499969482422,53.685081481933594,10,RIGHT,False,35.43183159957502
27,0.02539589991675756,306,3.694256686896055,5.147078990936279,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.37162017822266,53.771141052246094,-88.9441909790039,53.656612396240234,10,RIGHT,False,35.43183159957502
28,0.02786379002231458,316,3.1870135128634574,5.10384464263916,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.87804412841797,53.74211120605469,-89.4433822631836,53.62813949584961,10,RIGHT,False,35.43183159957502
29,0.029973832327118033,326,2.6780072943904027,5.045107841491699,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.38630676269531,53.71409225463867,-89.94256591796875,53.59967041015625,10,RIGHT,False,35.43183159957502
30,0.02899969107192035,336,2.1710741696718197,4.997664928436279,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.89256286621094,53.686912536621094,-90.44175720214844,53.571197509765625,10,RIGHT,False,35.43183159957502
31,0.028682620776130482,346,1.6603491851292491,5.13046932220459,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-89.40254974365234,53.65834045410156,-90.94094848632812,53.542728424072266,10,RIGHT,False,35.43183159957502
32,0.03354834668291762,358,1.1526114329188346,5.119865894317627,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,1,0,-89.90956115722656,53.62936019897461,-91.47029113769531,53.51032257080078,10,RIGHT,False,35.43183159957502
33,0.06068343920296323,370,0.6469671072024669,5.117609977722168,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,2,0,-90.41471099853516,53.6011962890625,-91.97610473632812,53.457332611083984,10,RIGHT,False,35.43183159957502
34,0.11222229325200742,382,0.14139055652695265,5.020357131958008,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,3,0,-90.92233276367188,53.57450485229492,-92.47847747802734,53.378021240234375,10,RIGHT,False,35.43183159957502
35,0.18827605082027862,393,0.3730923772700659,5.143280029296875,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,4,0,-91.43131256103516,53.547210693359375,-92.93476867675781,53.282379150390625,10,RIGHT,False,35.43183159957502
36,0.29233030297801926,405,0.8791047913760698,5.097207069396973,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,5,0,-91.93733215332031,53.51923751831055,-93.42670440673828,53.153282165527344,10,RIGHT,False,35.43183159957502
37,0.4208789629975563,416,1.3875151408572286,5.039681434631348,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,6,0,-92.4452133178711,53.49229049682617,-93.87117004394531,53.01253890991211,10,RIGHT,False,35.43183159957502
38,0.5694874950997205,427,1.8959425851393552,5.155061721801758,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,7,0,-92.95303344726562,53.46591567993164,-94.30838775634766,52.8506965637207,10,RIGHT,False,35.43183159957502
39,0.7434921010791832,438,2.403512293236694,5.041310787200928,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,8,0,-93.4599380493164,53.438934326171875,-94.73736572265625,52.668128967285156,10,RIGHT,False,35.43183159957502
40,0.9371505261598401,448,2.9102267697134874,5.066596031188965,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,9,0,-93.9659423828125,53.411346435546875,-95.11936950683594,52.484519958496094,10,RIGHT,False,35.43183159957502
41,1.1498071350364911,457,3.4145078812960175,5.08542537689209,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,10,0,-94.46951293945312,53.38407897949219,-95.4560546875,52.30520248413086,10,RIGHT,False,35.43183159957502
42,1.386070828750044,467,3.924031796063431,5.008706569671631,RIGHT,RIGHT,True,True,False,True,True,False,False,10,0,-94.97834777832031,53.35731506347656,-95.82159423828125,52.09068298339844,10,RIGHT,False,35.43183159957502
43,1.6061744465864045,476,4.430659636389819,5.117332458496094,RIGHT,RIGHT,True,True,False,True,True,False,False,10,1,-95.4833984375,53.3123664855957,-96.14232635498047,51.88418197631836,10,RIGHT,False,35.43183159957502
44,1.7828566603904106,486,4.936339183977134,5.091490268707275,RIGHT,RIGHT,True,True,False,True,True,False,False,10,2,-95.9853515625,53.231937408447266,-96.48890686035156,51.64021301269531,10,RIGHT,False,35.43183159957502
45,1.958950119850762,496,5.439994859947485,5.116856098175049,RIGHT,RIGHT,True,True,False,True,True,False,False,10,3,-96.4834976196289,53.13387680053711,-96.82455444335938,51.381404876708984,10,RIGHT,False,35.43183159957502
46,2.133550302312587,505,5.93913697176739,5.112742900848389,RIGHT,RIGHT,True,True,False,True,True,False,False,10,4,-96.97464752197266,53.01524353027344,-97.11675262451172,51.136192321777344,10,RIGHT,False,35.43183159957502
47,2.2849283992173306,514,6.432434123729447,5.070741176605225,RIGHT,RIGHT,True,True,False,True,True,False,False,10,5,-97.45536041259766,52.86153030395508,-97.39529418945312,50.88311767578125,10,RIGHT,False,35.43183159957502
48,2.383553431553539,524,6.917755037531827,5.100639820098877,RIGHT,RIGHT,True,True,False,True,True,False,False,10,6,-97.92041015625,52.65968322753906,-97.67963409423828,50.59756088256836,10,RIGHT,False,35.43183159957502
49,2.465940343176967,534,7.394843490058564,5.149731636047363,RIGHT,RIGHT,True,True,False,True,True,False,False,10,7,-98.36880493164062,52.42179870605469,-97.94771575927734,50.29669189453125,10,RIGHT,False,35.43183159957502
50,2.5133432459390836,544,7.853621611053463,5.081593036651611,RIGHT,RIGHT,True,True,False,True,True,False,False,10,8,-98.78716278076172,52.14125061035156,-98.19872283935547,49.98143768310547,10,RIGHT,False,35.43183159957502
