tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,-0.3280667255424762,34,17.351762315917263,2.5775489807128906,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.71837615966797,54.17450714111328,-75.36625671386719,54.43102264404297,9,RIGHT,False,2.35660491374504
2,-0.4493583227271293,36,17.215562231322195,1.580364465713501,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.85111999511719,54.070369720458984,-75.46609497070312,54.42532730102539,9,RIGHT,False,2.35660491374504
3,-0.4485460963700361,39,17.050449438177214,1.747185230255127,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.01600646972656,54.06049728393555,-75.61585235595703,54.416786193847656,9,RIGHT,False,2.35660491374504
4,-0.4377960415006717,43,16.869792360370234,1.8893532752990723,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.19659423828125,54.05546569824219,-75.8155288696289,54.405399322509766,9,RIGHT,False,2.35660491374504
5,-0.42583719029706263,47,16.675495300418856,2.020461320877075,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.39083862304688,54.05076217651367,-76.01520538330078,54.39400863647461,9,RIGHT,False,2.35660491374504
6,-0.4127652000774099,51,16.468272534760068,2.1464648246765137,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.5980224609375,54.04629898071289,-76.21487426757812,54.38262176513672,9,RIGHT,False,2.35660491374504
7,-0.3983217041062445,55,16.24857181684857,2.269123077392578,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.81770324707031,54.04224395751953,-76.41455078125,54.37123107910156,9,RIGHT,False,2.35660491374504
8,-0.3823037626210234,60,16.016719355500324,2.3887059688568115,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.049560546875,54.03877258300781,-76.66414642333984,54.356998443603516,9,RIGHT,False,2.35660491374504
9,-0.3645275549323293,65,15.773010234747886,2.505244493484497,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.29330444335938,54.03602981567383,-76.91374206542969,54.3427619934082,9,RIGHT,False,2.35660491374504
10,-0.34482239546609383,70,15.517764202398727,2.618767261505127,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.54862213134766,54.034202575683594,-77.16333770751953,54.32852554321289,9,RIGHT,False,2.35660491374504
