failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
exceeded_cte_and_continued_straight,"0      26.301406
1      26.301406
2      26.301406
3      26.301406
4      26.301406
         ...    
115    26.301406
116    26.301406
117    26.301406
118    26.301406
119    26.301406
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,1.688443660736084,0.20338496121467697,15.364897470841267,10.747807448038117,15.364897470841267,4.0067243576049805,2,LEFT,0,1,run_1.csv
exceeded_cte_and_continued_straight,"0      32.65994
1      32.65994
2      32.65994
3      32.65994
4      32.65994
         ...   
115    32.65994
116    32.65994
117    32.65994
118    32.65994
119    32.65994
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.833684921264648,0.29200236456655687,14.674838107858056,11.384642422304644,14.674838107858056,4.833684921264648,3,LEFT,0,2,run_1.csv
exceeded_cte_and_continued_straight,"0      32.631974
1      32.631974
2      32.631974
3      32.631974
4      32.631974
         ...    
115    32.631974
116    32.631974
117    32.631974
118    32.631974
119    32.631974
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.836855411529541,0.27701784704763266,14.710406762714454,11.337421774991947,14.710406762714454,4.836855411529541,4,LEFT,0,3,run_1.csv
exceeded_cte_and_continued_straight,"0      33.224593
1      33.224593
2      33.224593
3      33.224593
4      33.224593
         ...    
115    33.224593
116    33.224593
117    33.224593
118    33.224593
119    33.224593
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.951210021972656,0.23638046599794996,14.218282324023303,12.894083892725849,14.218282324023303,4.951210021972656,5,LEFT,0,4,run_1.csv
exceeded_cte_and_continued_straight,"0      32.960945
1      32.960945
2      32.960945
3      32.960945
4      32.960945
         ...    
115    32.960945
116    32.960945
117    32.960945
118    32.960945
119    32.960945
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.973986625671387,0.12244348688043746,14.60979050186714,11.904788562398503,14.60979050186714,4.973986625671387,6,LEFT,0,5,run_1.csv
exceeded_cte_and_continued_straight,"0      33.226525
1      33.226525
2      33.226525
3      33.226525
4      33.226525
         ...    
115    33.226525
116    33.226525
117    33.226525
118    33.226525
119    33.226525
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.963089466094971,0.24274372130455907,14.43559835623516,12.710508550993401,14.43559835623516,4.963089466094971,7,LEFT,0,6,run_1.csv
exceeded_cte_and_continued_straight,"0      32.587176
1      32.587176
2      32.587176
3      32.587176
4      32.587176
         ...    
115    32.587176
116    32.587176
117    32.587176
118    32.587176
119    32.587176
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.832034587860107,0.26405024580416986,14.662823399751751,11.318966169766211,14.662823399751751,4.832034587860107,8,LEFT,0,7,run_1.csv
exceeded_cte_and_continued_straight,"0      33.02525
1      33.02525
2      33.02525
3      33.02525
4      33.02525
         ...   
115    33.02525
116    33.02525
117    33.02525
118    33.02525
119    33.02525
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.931119918823242,0.14126331609700427,14.395521077056536,12.101816039325332,14.395521077056536,4.931119918823242,9,LEFT,0,8,run_1.csv
exceeded_cte_and_continued_straight,"0      33.020856
1      33.020856
2      33.020856
3      33.020856
4      33.020856
         ...    
115    33.020856
116    33.020856
117    33.020856
118    33.020856
119    33.020856
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.984316349029541,0.14671393749894787,14.307257180485472,12.25253501060633,14.307257180485472,4.984316349029541,10,LEFT,0,9,run_1.csv
hit_obstacle,"0      1.527465
1      1.527465
2      1.527465
3      1.527465
4      1.527465
         ...   
115    1.527465
116    1.527465
117    1.527465
118    1.527465
119    1.527465
Name: max_cte_during_run, Length: 120, dtype: float64",80,True,True,False,True,False,True,0.0020716697908937,14.32343596028036,1.3288890407389933,14.823654337791607,1.3288890407389933,0.0020716697908937,11,LEFT,0,10,run_1.csv
