run_id,command_tested,tick_delay,command_duration,junction_command_applied,early_command_applied,command_released,success,max_cte,waypoint_deviation
1,LEFT,0,0,True,False,False,True,0.5117893079250604,
2,LEFT,0,1,True,False,True,False,26.3014064720076,
3,LEFT,0,2,True,False,True,False,32.65994024798041,
4,LEFT,0,3,True,False,True,False,32.631973840547374,
5,LEFT,0,4,True,False,True,False,33.224593080319124,
6,LEFT,0,5,True,False,True,False,32.96094507287766,
7,LEFT,0,6,True,False,True,False,33.22652478825573,
8,LEFT,0,7,True,False,True,False,32.58717624566816,
9,LEFT,0,8,True,False,True,False,33.02525035366239,
10,LEFT,0,9,True,False,True,False,33.020856043737034,
11,LEFT,0,10,True,False,True,False,1.5274645483335478,
12,LEFT,0,11,True,False,True,False,1.241206059848656,
13,LEFT,0,12,True,False,True,True,0.3501585744065385,
14,LEFT,0,13,True,False,True,False,1.518540154774576,
15,LEFT,0,14,True,False,True,True,0.394268292649536,
16,LEFT,0,15,True,False,True,True,1.1832051281872247,
17,LEFT,0,16,True,False,True,True,0.5342953695599372,
18,LEFT,0,17,True,False,True,True,1.1144311700815266,
19,LEFT,0,18,True,False,True,False,1.4921959073607058,
20,LEFT,0,19,True,False,True,True,1.1672203837564916,
21,LEFT,0,20,True,False,True,True,1.2474197836390808,
22,LEFT,0,21,True,False,True,True,1.235247515401093,
23,LEFT,0,22,True,False,True,False,1.2569079520231772,
24,LEFT,0,23,True,False,True,True,1.1746477917219458,
25,LEFT,0,24,True,False,True,False,1.2685327971528653,
26,LEFT,0,25,True,False,True,True,0.9398040556817427,
27,LEFT,0,26,True,False,True,True,0.5898762052421654,
28,LEFT,0,27,True,False,True,True,0.5846331391403597,
29,LEFT,0,28,True,False,True,True,0.5940002208296575,
30,LEFT,0,29,True,False,True,True,0.5254007680238107,
31,LEFT,0,30,True,False,True,True,0.5992273350681502,
32,LEFT,1,0,True,False,False,True,0.5994620412347343,
33,LEFT,1,1,True,False,True,False,26.36865499266927,
34,LEFT,1,2,True,False,True,False,33.168762122391385,
35,LEFT,1,3,True,False,True,False,33.200710690365945,
36,LEFT,1,4,True,False,True,False,33.17761749908792,
37,LEFT,1,5,True,False,True,False,32.987807042423235,
38,LEFT,1,6,True,False,True,False,32.66705788053732,
39,LEFT,1,7,True,False,True,False,32.971195187801,
40,LEFT,1,8,True,False,True,False,33.01439780921131,
41,LEFT,1,9,True,False,True,False,1.2693209924584263,
42,LEFT,1,10,True,False,True,True,1.0659535415043875,
43,LEFT,1,11,True,False,True,True,0.7370252782199336,
44,LEFT,1,12,True,False,True,True,1.0961059654853902,
45,LEFT,1,13,True,False,True,False,1.259400228231474,
46,LEFT,1,14,True,False,True,True,0.5549879841111136,
47,LEFT,1,15,True,False,True,True,1.1436805697425203,
48,LEFT,1,16,True,False,True,True,1.1363298697864654,
49,LEFT,1,17,True,False,True,False,1.2665172144666588,
50,LEFT,1,18,True,False,True,True,0.7781145012031503,
51,LEFT,1,19,True,False,True,True,1.125050197219119,
52,LEFT,1,20,True,False,True,True,1.1006442789752746,
53,LEFT,1,21,True,False,True,True,1.0729934900969338,
54,LEFT,1,22,True,False,True,True,1.155039716118338,
55,LEFT,1,23,True,False,True,False,1.260122498244981,
56,LEFT,1,24,True,False,True,True,1.1280313817357916,
57,LEFT,1,25,True,False,True,False,1.3548645241791295,
58,LEFT,1,26,True,False,True,True,0.44761005695097006,
59,LEFT,1,27,True,False,True,True,0.5816384109111471,
60,LEFT,1,28,True,False,True,True,0.5845930114323451,
61,LEFT,1,29,True,False,True,True,0.5886531905209488,
62,LEFT,1,30,True,False,True,True,0.5697286806329545,
63,LEFT,2,0,True,False,False,True,0.5965734840998511,
64,LEFT,2,1,True,False,True,False,26.084116119968787,
65,LEFT,2,2,True,False,True,False,32.96125799724401,
66,LEFT,2,3,True,False,True,False,32.534282329813095,
67,LEFT,2,4,True,False,True,False,32.57308322899407,
68,LEFT,2,5,True,False,True,False,32.62011502297091,
69,LEFT,2,6,True,False,True,False,33.09853124256625,
70,LEFT,2,7,True,False,True,False,1.2968967442719144,
71,LEFT,2,8,True,False,True,True,1.116963617603187,
72,LEFT,2,9,True,False,True,True,1.148722139944076,
73,LEFT,2,10,True,False,True,True,1.1176282103361974,
74,LEFT,2,11,True,False,True,False,1.281381858072805,
75,LEFT,2,12,True,False,True,True,0.762461144406716,
76,LEFT,2,13,True,False,True,True,1.103497872361413,
77,LEFT,2,14,True,False,True,True,1.04648874418845,
78,LEFT,2,15,True,False,True,False,1.5056204717629222,
79,LEFT,2,16,True,False,True,False,1.2254945904588395,
80,LEFT,2,17,True,False,True,True,0.4188043290314685,
81,LEFT,2,18,True,False,True,True,0.5882583848085126,
82,LEFT,2,19,True,False,True,True,1.0598676768209578,
83,LEFT,2,20,True,False,True,True,1.1384803074393859,
84,LEFT,2,21,True,False,True,True,1.0704874889084834,
85,LEFT,2,22,True,False,True,True,1.1506853829979309,
86,LEFT,2,23,True,False,True,False,1.4604459569699626,
87,LEFT,2,24,True,False,True,True,0.4532705290919632,
88,LEFT,2,25,True,False,True,True,0.5944252171571064,
89,LEFT,2,26,True,False,True,True,0.5948556490848838,
90,LEFT,2,27,True,False,True,True,0.6010785952786559,
91,LEFT,2,28,True,False,True,True,0.5648796431937881,
92,LEFT,2,29,True,False,True,True,0.59907555419246,
93,LEFT,2,30,True,False,True,True,0.5616248340253363,
94,LEFT,3,0,True,False,False,True,0.5984783608117484,
95,LEFT,3,1,True,False,True,False,26.146384279331173,
96,LEFT,3,2,True,False,True,False,33.24703723028045,
