failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
exceeded_cte_and_continued_straight,"0      25.571382
1      25.571382
2      25.571382
3      25.571382
4      25.571382
         ...    
115    25.571382
116    25.571382
117    25.571382
118    25.571382
119    25.571382
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,1.5913749933242798,1.4895290642087256,10.996894103871343,14.707763992491747,10.996894103871343,4.021562576293945,2,LEFT,0,1,run_1.csv
exceeded_cte_and_continued_straight,"0      32.861444
1      32.861444
2      32.861444
3      32.861444
4      32.861444
         ...    
115    32.861444
116    32.861444
117    32.861444
118    32.861444
119    32.861444
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.994233131408691,0.6892751759339026,12.071887207135013,14.788754717319534,12.071887207135013,4.994233131408691,3,LEFT,0,2,run_1.csv
exceeded_cte_and_continued_straight,"0      32.886542
1      32.886542
2      32.886542
3      32.886542
4      32.886542
         ...    
115    32.886542
116    32.886542
117    32.886542
118    32.886542
119    32.886542
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.986369609832764,0.1557594115286686,13.305158335972466,13.277468370656083,13.305158335972466,4.986369609832764,4,LEFT,0,3,run_1.csv
exceeded_cte_and_continued_straight,"0      32.845654
1      32.845654
2      32.845654
3      32.845654
4      32.845654
         ...    
115    32.845654
116    32.845654
117    32.845654
118    32.845654
119    32.845654
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.922108173370361,0.8486014851282876,12.370593357310813,14.800169509894477,12.370593357310813,4.922108173370361,5,LEFT,0,4,run_1.csv
hit_obstacle,"0      3.397983
1      3.397983
2      3.397983
3      3.397983
4      3.397983
         ...   
115    3.397983
116    3.397983
117    3.397983
118    3.397983
119    3.397983
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,True,False,False,False,False,0.0,12.09069279602826,9.115674341377204,14.720684458248483,9.115674341377204,0.0,7,LEFT,0,6,run_1.csv
exceeded_cte_and_continued_straight,"0      23.248651
1      23.248651
2      23.248651
3      23.248651
4      23.248651
         ...    
115    23.248651
116    23.248651
117    23.248651
118    23.248651
119    23.248651
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,0.2191369533538818,0.1925052004517019,13.219812786643251,13.321524328421374,13.219812786643251,4.048993110656738,8,LEFT,0,7,run_1.csv
exceeded_cte_and_continued_straight,"0      32.952361
1      32.952361
2      32.952361
3      32.952361
4      32.952361
         ...    
115    32.952361
116    32.952361
117    32.952361
118    32.952361
119    32.952361
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.9950032234191895,0.14533494314891826,13.006528609215527,13.819910895481858,13.006528609215527,4.9950032234191895,9,LEFT,0,8,run_1.csv
exceeded_cte_and_continued_straight,"0      32.957487
1      32.957487
2      32.957487
3      32.957487
4      32.957487
         ...    
115    32.957487
116    32.957487
117    32.957487
118    32.957487
119    32.957487
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.988010883331299,0.10007284783052747,13.265067132373272,13.319268794466703,13.265067132373272,4.988010883331299,10,LEFT,0,9,run_1.csv
exceeded_cte_and_continued_straight,"0      32.896813
1      32.896813
2      32.896813
3      32.896813
4      32.896813
         ...    
115    32.896813
116    32.896813
117    32.896813
118    32.896813
119    32.896813
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.992316246032715,0.796157567281736,12.231693324384857,14.94857164367453,12.231693324384857,4.992316246032715,11,LEFT,0,10,run_1.csv
exceeded_cte_and_continued_straight,"0      32.910003
1      32.910003
2      32.910003
3      32.910003
4      32.910003
         ...    
115    32.910003
116    32.910003
117    32.910003
118    32.910003
119    32.910003
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.986129283905029,0.7754056582210417,12.114481170683685,15.184342963085449,12.114481170683685,4.986129283905029,12,LEFT,0,11,run_1.csv
exceeded_cte_and_continued_straight,"0      32.983649
1      32.983649
2      32.983649
3      32.983649
4      32.983649
         ...    
115    32.983649
116    32.983649
117    32.983649
118    32.983649
119    32.983649
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.982326984405518,0.48907341832550894,12.393770077192146,15.018547200596744,12.393770077192146,4.982326984405518,13,LEFT,0,12,run_1.csv
exceeded_cte_and_continued_straight,"0      32.856717
1      32.856717
2      32.856717
3      32.856717
4      32.856717
         ...    
115    32.856717
116    32.856717
117    32.856717
118    32.856717
119    32.856717
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,4.9189133644104,0.5879215549375473,12.298784778113015,15.163068939731492,12.298784778113015,4.9189133644104,14,LEFT,0,13,run_1.csv
hit_obstacle,"0      1.742384
1      1.742384
2      1.742384
3      1.742384
4      1.742384
         ...   
115    1.742384
116    1.742384
117    1.742384
118    1.742384
119    1.742384
Name: max_cte_during_run, Length: 120, dtype: float64",66,False,True,False,False,False,False,0.0096616148948669,13.798308233935762,5.906355402211319,15.235325440399137,5.906355402211319,0.0096616148948669,15,LEFT,0,14,run_1.csv
hit_obstacle,"0      2.123188
1      2.123188
2      2.123188
3      2.123188
4      2.123188
         ...   
115    2.123188
116    2.123188
117    2.123188
118    2.123188
119    2.123188
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.002230210462585,13.106359925464409,8.467939848648436,15.117268815142632,8.467939848648436,0.002230210462585,16,LEFT,0,15,run_1.csv
hit_obstacle,"0      1.729331
1      1.729331
2      1.729331
3      1.729331
4      1.729331
         ...   
115    1.729331
116    1.729331
117    1.729331
118    1.729331
119    1.729331
Name: max_cte_during_run, Length: 120, dtype: float64",81,False,True,False,False,False,False,0.0208193510770797,14.053000548518877,5.30889695653952,15.060631004052889,5.30889695653952,0.0208193510770797,18,LEFT,0,17,run_1.csv
hit_obstacle,"0      1.317215
1      1.317215
2      1.317215
3      1.317215
4      1.317215
         ...   
115    1.317215
116    1.317215
117    1.317215
118    1.317215
119    1.317215
Name: max_cte_during_run, Length: 120, dtype: float64",87,True,True,False,True,False,True,0.005311666522175,14.246676140014035,1.0004029919494088,15.27611427898218,1.0004029919494088,0.005311666522175,19,LEFT,0,18,run_1.csv
hit_obstacle,"0      1.257691
1      1.257691
2      1.257691
3      1.257691
4      1.257691
         ...   
115    1.257691
116    1.257691
117    1.257691
118    1.257691
119    1.257691
Name: max_cte_during_run, Length: 120, dtype: float64",86,True,True,False,True,False,True,0.0021973045077174,14.449059752760402,1.096353270452301,14.99712098516711,1.096353270452301,0.0021973045077174,28,LEFT,0,27,run_1.csv
exceeded_cte_and_continued_straight,"0      24.947794
1      24.947794
2      24.947794
3      24.947794
4      24.947794
         ...    
115    24.947794
116    24.947794
117    24.947794
118    24.947794
119    24.947794
Name: max_cte_during_run, Length: 120, dtype: float64",120,False,False,True,False,False,True,1.3982828855514526,1.0175234850076764,11.00354783334651,14.717133546464282,11.00354783334651,4.000057697296143,33,LEFT,1,1,run_1.csv
