tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,-0.335289530045273,34,17.353224003589972,2.6322808265686035,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.71666717529297,54.167781829833984,-75.36625671386719,54.43102264404297,4,RIGHT,False,29.038862995649524
2,-0.4644974107206396,36,17.219672848312946,1.5606447458267212,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.84663391113281,54.05820083618164,-75.46609497070312,54.42532730102539,4,RIGHT,False,29.038862995649524
3,-0.4643776456877307,39,17.054506040728263,1.7741272449493408,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.01155853271484,54.04768371582031,-75.61585235595703,54.416786193847656,4,RIGHT,False,29.038862995649524
4,-0.4455959076750703,43,16.871093724932997,1.9367656707763672,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.19499969482422,54.04587936401367,-75.8155288696289,54.405399322509766,4,RIGHT,False,29.038862995649524
5,-0.42087354026202256,47,16.67256175377986,2.0795013904571533,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.39364624023438,54.04662322998047,-76.01520538330078,54.39400863647461,4,RIGHT,False,29.038862995649524
6,-0.3932398276222581,51,16.46027356503972,2.2125039100646973,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.60610961914062,54.04901123046875,-76.21487426757812,54.38262176513672,4,RIGHT,False,29.038862995649524
7,-0.37148700793977696,56,16.23462473299306,2.3405327796936035,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.83185577392578,54.0485725402832,-76.46446990966797,54.368385314941406,4,RIGHT,False,29.038862995649524
8,-0.3512480784265386,60,15.996275139664618,2.463599443435669,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.07030487060547,54.04791259765625,-76.66414642333984,54.356998443603516,4,RIGHT,False,29.038862995649524
9,-0.3290134987982892,65,15.74571645063078,2.58255934715271,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.32100677490234,54.04830551147461,-76.91374206542969,54.3427619934082,4,RIGHT,False,29.038862995649524
10,-0.31076583368446836,71,15.484372407334943,2.6668295860290527,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.58243560791016,54.04661178588867,-77.2132568359375,54.325679779052734,4,RIGHT,False,29.038862995649524
11,-0.2936419577741052,76,15.213912776619484,2.763455867767334,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.85297393798828,54.044490814208984,-77.46285247802734,54.31144332885742,4,RIGHT,False,29.038862995649524
12,-0.27535403662906105,82,14.933326819518221,2.866101026535034,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.1336669921875,54.04294204711914,-77.76235961914062,54.29436111450195,4,RIGHT,False,29.038862995649524
13,-0.2557815464848267,87,14.64239023280749,2.9689712524414062,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.42474365234375,54.04204559326172,-78.01195526123047,54.28012466430664,4,RIGHT,False,29.038862995649524
14,-0.23483092862831895,93,14.341215583220029,3.0700302124023438,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.7260971069336,54.04190444946289,-78.31147003173828,54.26304244995117,4,RIGHT,False,29.038862995649524
15,-0.21246256363623547,100,14.030020596177447,3.168591022491455,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.03751373291016,54.04255676269531,-78.66090393066406,54.24311447143555,4,RIGHT,False,29.038862995649524
16,-0.18863694590297883,106,13.709108676573093,3.2644331455230713,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.35869598388672,54.044071197509766,-78.96041870117188,54.22603225708008,4,RIGHT,False,29.038862995649524
17,-0.16848383068660494,112,13.378642393659902,3.3571128845214844,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.68938446044922,54.043792724609375,-79.25992584228516,54.208946228027344,4,RIGHT,False,29.038862995649524
18,-0.15000325894714656,119,13.03895777583012,3.447286605834961,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.02928161621094,54.04279708862305,-79.60935974121094,54.18901824951172,4,RIGHT,False,29.038862995649524
19,-0.13111961580297699,126,12.690356921787387,3.534804105758667,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.37811279296875,54.04178237915039,-79.95879364013672,54.169090270996094,4,RIGHT,False,29.038862995649524
20,-0.11174383711399373,133,12.333110211186813,3.6197261810302734,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.73561096191406,54.04078674316406,-80.3082275390625,54.1491584777832,4,RIGHT,False,29.038862995649524
21,-0.09191333632755494,141,11.967455737691544,3.7021102905273438,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.1015396118164,54.039794921875,-80.70757293701172,54.126380920410156,4,RIGHT,False,29.038862995649524
