tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.0017555525161033535,33,17.407143769153013,0.18866516649723053,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.67948913574219,54.527259826660156,-75.31633758544922,54.433868408203125,3,LEFT,True,0.6438976919024004
2,0.0014808853634554443,33,17.37840906964078,0.37761378288269043,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.70818328857422,54.52573013305664,-75.31633758544922,54.433868408203125,3,LEFT,True,0.6438976919024004
3,0.0010762023723898827,34,17.33412727305451,0.5493177175521851,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.75239562988281,54.523250579833984,-75.36625671386719,54.43102264404297,3,LEFT,True,0.6438976919024004
4,0.0006496056500328336,35,17.27426724635491,0.6493280529975891,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.81216430664062,54.51994323730469,-75.41617584228516,54.42817306518555,3,LEFT,True,0.6438976919024004
5,0.0004032818038566016,37,17.198886015128988,0.8298546671867371,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.8874282836914,54.51573944091797,-75.5160140991211,54.422481536865234,3,LEFT,True,0.6438976919024004
6,0.00021906915796573396,38,17.10762407028466,0.9792046546936035,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.9785385131836,54.51047897338867,-75.56593322753906,54.41963195800781,3,LEFT,True,0.6438976919024004
7,-0.00020038613589265495,40,17.00192534832956,1.1171910762786865,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.08406829833984,54.5045051574707,-75.665771484375,54.4139404296875,3,LEFT,True,0.6438976919024004
8,-0.00038935390086093175,43,16.883771575107776,1.2505793571472168,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.20203399658203,54.497840881347656,-75.8155288696289,54.405399322509766,3,LEFT,True,0.6438976919024004
9,-0.00033031193069197565,45,16.7525177307163,1.3545445203781128,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.33306121826172,54.49012756347656,-75.91536712646484,54.39970397949219,3,LEFT,True,0.6438976919024004
10,0.0002085470060948942,48,16.60678250891225,1.50858473777771,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.47854614257812,54.48158645629883,-76.06511688232422,54.39116287231445,3,LEFT,True,0.6438976919024004
11,0.0008894095352167255,51,16.44715110110892,1.644234538078308,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.63790893554688,54.472328186035156,-76.21487426757812,54.38262176513672,3,LEFT,True,0.6438976919024004
12,0.0016727242376337523,55,16.273737977576996,1.77462637424469,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.81103515625,54.46235656738281,-76.41455078125,54.37123107910156,3,LEFT,True,0.6438976919024004
13,0.002625971224089758,59,16.08765346831787,1.9050390720367432,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.99681854248047,54.45177459716797,-76.61422729492188,54.35984420776367,3,LEFT,True,0.6438976919024004
14,0.0037036458536897515,63,15.88877787298639,2.0326483249664307,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.19538116455078,54.44062042236328,-76.81390380859375,54.34845733642578,3,LEFT,True,0.6438976919024004
15,0.004887733408747738,67,15.677187366702723,2.1596128940582275,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.40664672851562,54.42889404296875,-77.01358032226562,54.337066650390625,3,LEFT,True,0.6438976919024004
16,0.006180093927175078,71,15.453105025813427,2.2838447093963623,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.6303939819336,54.41663360595703,-77.2132568359375,54.325679779052734,3,LEFT,True,0.6438976919024004
17,0.007587420582020099,76,15.216820748694216,2.405093193054199,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.8663330078125,54.403846740722656,-77.46285247802734,54.31144332885742,3,LEFT,True,0.6438976919024004
