tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.0033860902910400037,33,17.40484552298208,0.21219635009765625,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.68189239501953,54.52903366088867,-75.31633758544922,54.433868408203125,6,LEFT,False,1.302070227339428
2,0.009827725144945782,33,17.376296756835494,0.33414801955223083,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.7105712890625,54.53049087524414,-75.31633758544922,54.433868408203125,6,LEFT,False,1.302070227339428
3,0.012739425204048692,34,17.33354844646932,0.5037301778793335,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.75332641601562,54.52938461303711,-75.36625671386719,54.43102264404297,6,LEFT,False,1.302070227339428
4,0.013310181304500871,35,17.275421421193546,0.6502224802970886,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.81136322021484,54.526145935058594,-75.41617584228516,54.42817306518555,6,LEFT,False,1.302070227339428
5,0.012984235285795028,37,17.201623987161735,0.7930330634117126,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.88506317138672,54.52233123779297,-75.5160140991211,54.422481536865234,6,LEFT,False,1.302070227339428
6,0.013105522848399985,38,17.11138218601488,0.9622319936752319,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.97518157958984,54.51759338378906,-75.56593322753906,54.41963195800781,6,LEFT,False,1.302070227339428
7,0.013388980983359883,40,17.00759654108319,1.1331555843353271,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.07881927490234,54.51203918457031,-75.665771484375,54.4139404296875,6,LEFT,False,1.302070227339428
8,0.013811868506523453,43,16.8897904757345,1.2685000896453857,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.19645690917969,54.5057258605957,-75.8155288696289,54.405399322509766,6,LEFT,False,1.302070227339428
9,0.01474562356471663,45,16.75741273584641,1.4276365041732788,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.32864379882812,54.49860382080078,-75.91536712646484,54.39970397949219,6,LEFT,False,1.302070227339428
10,0.015329117128763385,48,16.60930299946435,1.5800590515136719,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.47654724121094,54.490760803222656,-76.06511688232422,54.39116287231445,6,LEFT,False,1.302070227339428
11,0.015965120218377277,51,16.446287346353056,1.7256138324737549,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.63933563232422,54.48212432861328,-76.21487426757812,54.38262176513672,6,LEFT,False,1.302070227339428
12,0.016672108530919265,55,16.26887830387932,1.8665090799331665,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.81649780273438,54.47273254394531,-76.41455078125,54.37123107910156,6,LEFT,False,1.302070227339428
13,0.017431456726689012,59,16.077495683048557,2.0033183097839355,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.00761413574219,54.46260070800781,-76.61422729492188,54.35984420776367,6,LEFT,False,1.302070227339428
14,0.018236895038681495,63,15.87252838762173,2.1361913681030273,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.21229553222656,54.45173645019531,-76.81390380859375,54.34845733642578,6,LEFT,False,1.302070227339428
15,0.019105752333232525,67,15.654367742784082,2.2651939392089844,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.4301528930664,54.440189361572266,-77.01358032226562,54.337066650390625,6,LEFT,False,1.302070227339428
16,0.020019607047178468,72,15.423379365247177,2.3903648853302,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.66082000732422,54.42795944213867,-77.26317596435547,54.32283020019531,6,LEFT,False,1.302070227339428
17,0.020977289459814287,77,15.179929751362215,2.5117592811584473,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.9039306640625,54.415061950683594,-77.51276397705078,54.308597564697266,6,LEFT,False,1.302070227339428
18,0.02199304656386073,82,14.924386282533794,2.629427433013916,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.15911865234375,54.401527404785156,-77.76235961914062,54.29436111450195,6,LEFT,False,1.302070227339428
19,0.02304903784050619,87,14.657107621437719,2.7432374954223633,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.426025390625,54.387367248535156,-78.01195526123047,54.28012466430664,6,LEFT,False,1.302070227339428
20,0.024303267325862275,93,14.379185608723034,2.82879638671875,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.70355987548828,54.37262725830078,-78.31147003173828,54.26304244995117,6,LEFT,False,1.302070227339428
