tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.0011781467654003934,32,17.410500180759097,0.15433989465236664,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.67617797851562,54.52814865112305,-75.26641845703125,54.43671417236328,6,LEFT,False,1.5633036846022763
2,0.0036307265796735174,33,17.38902399054358,0.23633529245853424,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.69768524169922,54.528079986572266,-75.31633758544922,54.433868408203125,6,LEFT,False,1.5633036846022763
3,0.00399497638620766,34,17.352190075219863,0.43886131048202515,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.73448181152344,54.52637481689453,-75.36625671386719,54.43102264404297,6,LEFT,False,1.5633036846022763
4,0.003954981603994222,35,17.300054324024227,0.5813654661178589,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.78654479980469,54.52361297607422,-75.41617584228516,54.42817306518555,6,LEFT,False,1.5633036846022763
5,0.003888413653492489,36,17.22954208983845,0.7804227471351624,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.85694885253906,54.51970672607422,-75.46609497070312,54.42532730102539,6,LEFT,False,1.5633036846022763
6,0.003820912757161154,38,17.14309994199371,0.9120015501976013,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.94325256347656,54.51481628417969,-75.56593322753906,54.41963195800781,6,LEFT,False,1.5633036846022763
7,0.003684824363155062,40,17.044626469650456,1.0176446437835693,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.04157257080078,54.50931930541992,-75.665771484375,54.4139404296875,6,LEFT,False,1.5633036846022763
8,0.0036802825011466684,42,16.930510138249677,1.2063655853271484,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.15550994873047,54.5029296875,-75.76560974121094,54.40824508666992,6,LEFT,False,1.5633036846022763
9,0.004061357760514107,44,16.804340052361344,1.3317406177520752,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.2814712524414,54.49567413330078,-75.86544799804688,54.402549743652344,6,LEFT,False,1.5633036846022763
10,0.004725755667548628,47,16.665624814610418,1.4627299308776855,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.41995239257812,54.48761749267578,-76.01520538330078,54.39400863647461,6,LEFT,False,1.5633036846022763
