run_id,command_tested,tick_delay,command_duration,junction_command_applied,early_command_applied,command_released,success,max_cte,waypoint_deviation
1,LEFT,0,0,True,False,False,True,0.21956715530193457,
2,LEFT,0,1,True,False,True,False,1.8266917653399226,
3,LEFT,0,2,True,False,True,False,3.6007984490717186,
4,LEFT,0,3,True,False,True,False,1.6902054174734156,
5,LEFT,0,4,True,False,True,False,1.710249040247201,
6,LEFT,0,5,True,False,True,False,1.7216682782550194,
7,LEFT,0,6,True,False,True,True,1.116056299598279,
8,LEFT,0,7,True,False,True,True,1.069500007649582,
9,LEFT,0,8,True,False,True,False,1.6897739144904205,
10,LEFT,0,9,True,False,True,False,1.6961980916729316,
11,LEFT,0,10,True,False,True,False,1.63246293141307,
12,LEFT,0,11,True,False,True,False,1.5891778136321648,
13,LEFT,0,12,True,False,True,True,1.0970648143191146,
14,LEFT,0,13,True,False,True,True,1.0992091706164675,
15,LEFT,0,14,True,False,True,False,1.7114871474202389,
16,LEFT,0,15,True,False,True,False,1.6483322965403442,
17,LEFT,0,16,True,False,True,True,1.074645688550901,
18,LEFT,0,17,True,False,True,True,1.0817852278986484,
19,LEFT,0,18,True,False,True,False,1.7106574697719867,
20,LEFT,0,19,True,False,True,False,1.6634882908855186,
21,LEFT,0,20,True,False,True,True,1.0844121719149398,
22,LEFT,0,21,True,False,True,True,1.0772892407829244,
23,LEFT,0,22,True,False,True,True,1.077988407387891,
24,LEFT,0,23,True,False,True,True,1.1295265668560643,
25,LEFT,0,24,True,False,True,False,1.6787170943180645,
26,LEFT,0,25,True,False,True,True,1.1101624037973383,
27,LEFT,0,26,True,False,True,True,0.9140768990631631,
28,LEFT,0,27,True,False,True,True,0.8833030560201806,
29,LEFT,0,28,True,False,True,True,0.6999199236876139,
30,LEFT,0,29,True,False,True,True,0.7031186923410013,
31,LEFT,0,30,True,False,True,True,0.5855533867987981,
32,LEFT,1,0,True,False,False,True,0.6084757409358906,
33,LEFT,1,1,True,False,True,False,1.6932117321523625,
34,LEFT,1,2,True,False,True,False,1.7032671771119423,
35,LEFT,1,3,True,False,True,True,1.2679577279816843,
36,LEFT,1,4,True,False,True,False,1.679058640212185,
37,LEFT,1,5,True,False,True,False,1.6928157504013828,
38,LEFT,1,6,True,False,True,False,1.7449722903719,
39,LEFT,1,7,True,False,True,False,1.6904751168510987,
40,LEFT,1,8,True,False,True,True,1.0881997123649578,
41,LEFT,1,9,True,False,True,True,1.07712805571008,
42,LEFT,1,10,True,False,True,False,1.6623705291367539,
43,LEFT,1,11,True,False,True,True,1.041476012891692,
44,LEFT,1,12,True,False,True,False,1.7110650664439602,
45,LEFT,1,13,True,False,True,False,1.6925027300323168,
46,LEFT,1,14,True,False,True,True,1.1372409857161263,
47,LEFT,1,15,True,False,True,False,1.7129447910943754,
48,LEFT,1,16,True,False,True,False,1.69896727458484,
49,LEFT,1,17,True,False,True,False,1.699972052136606,
50,LEFT,1,18,True,False,True,True,1.0826729752820499,
51,LEFT,1,19,True,False,True,False,1.6684740201095898,
52,LEFT,1,20,True,False,True,False,1.5486179504961073,
53,LEFT,1,21,True,False,True,True,1.1250937899626117,
54,LEFT,1,22,True,False,True,False,1.7171400697027468,
55,LEFT,1,23,True,False,True,True,1.057572146672607,
56,LEFT,1,24,True,False,True,True,1.0619948312008236,
57,LEFT,1,25,True,False,True,True,1.0569884213972434,
58,LEFT,1,26,True,False,True,True,0.9933924035932266,
59,LEFT,1,27,True,False,True,True,0.757692812638983,
60,LEFT,1,28,True,False,True,True,0.6689559088733205,
61,LEFT,1,29,True,False,True,True,0.5885729565986902,
62,LEFT,1,30,True,False,True,True,0.6050443173779451,
63,LEFT,2,0,True,False,False,True,0.5505619661569758,
64,LEFT,2,1,True,False,True,False,1.9639040760580744,
65,LEFT,2,2,True,False,True,True,1.1615158080075698,
66,LEFT,2,3,True,False,True,True,1.140068015866302,
67,LEFT,2,4,True,False,True,True,1.1091638281033267,
68,LEFT,2,5,True,False,True,True,1.090494506512579,
69,LEFT,2,6,True,False,True,False,1.781081823524749,
70,LEFT,2,7,True,False,True,True,1.1077831497101014,
71,LEFT,2,8,True,False,True,True,1.027826537680105,
72,LEFT,2,9,True,False,True,True,1.0598413981440082,
73,LEFT,2,10,True,False,True,True,1.0745678316908318,
