failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
hit_obstacle,"0      1.712945
1      1.712945
2      1.712945
3      1.712945
4      1.712945
         ...   
115    1.712945
116    1.712945
117    1.712945
118    1.712945
119    1.712945
Name: max_cte_during_run, Length: 120, dtype: float64",86,False,True,False,False,False,False,0.0255720969289541,14.347051381073834,4.259449108786888,15.007027157254294,4.259449108786888,0.0255720969289541,47,LEFT,1,15,run_1.csv
hit_obstacle,"0      1.698967
1      1.698967
2      1.698967
3      1.698967
4      1.698967
         ...   
115    1.698967
116    1.698967
117    1.698967
118    1.698967
119    1.698967
Name: max_cte_during_run, Length: 120, dtype: float64",91,False,True,False,False,False,False,0.018395610153675,14.59063911724662,3.9426362224575984,15.185714714661845,3.9426362224575984,0.018395610153675,48,LEFT,1,16,run_1.csv
hit_obstacle,"0      1.699972
1      1.699972
2      1.699972
3      1.699972
4      1.699972
         ...   
115    1.699972
116    1.699972
117    1.699972
118    1.699972
119    1.699972
Name: max_cte_during_run, Length: 120, dtype: float64",90,False,True,False,False,False,False,0.0202305614948272,14.62429440722158,3.9652314138247577,15.370226444551989,3.9652314138247577,0.0202305614948272,49,LEFT,1,17,run_1.csv
hit_obstacle,"0      1.668474
1      1.668474
2      1.668474
3      1.668474
4      1.668474
         ...   
115    1.668474
116    1.668474
117    1.668474
118    1.668474
119    1.668474
Name: max_cte_during_run, Length: 120, dtype: float64",89,False,True,False,False,False,False,0.0457232408225536,14.490784867613865,2.806200420359592,15.076727429934683,2.806200420359592,0.0457232408225536,51,LEFT,1,19,run_1.csv
hit_obstacle,"0      1.548618
1      1.548618
2      1.548618
3      1.548618
4      1.548618
         ...   
115    1.548618
116    1.548618
117    1.548618
118    1.548618
119    1.548618
Name: max_cte_during_run, Length: 120, dtype: float64",97,True,True,False,True,False,True,0.0066029955632984,14.631267286936868,1.403128643433722,15.30428579297896,1.403128643433722,0.0066029955632984,52,LEFT,1,20,run_1.csv
hit_obstacle,"0      1.71714
1      1.71714
2      1.71714
3      1.71714
4      1.71714
        ...   
115    1.71714
116    1.71714
117    1.71714
118    1.71714
119    1.71714
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0122491344809532,14.253288878471855,4.516007257442835,15.019524334086588,4.516007257442835,0.0122491344809532,54,LEFT,1,22,run_1.csv
hit_obstacle,"0      1.963904
1      1.963904
2      1.963904
3      1.963904
4      1.963904
         ...   
115    1.963904
116    1.963904
117    1.963904
118    1.963904
119    1.963904
Name: max_cte_during_run, Length: 120, dtype: float64",77,False,True,False,False,False,False,0.0043663759715855,13.143776742677403,8.281324782886461,15.074402013856341,8.281324782886461,0.0043663759715855,64,LEFT,2,1,run_1.csv
hit_obstacle,"0      1.781082
1      1.781082
2      1.781082
3      1.781082
4      1.781082
         ...   
115    1.781082
116    1.781082
117    1.781082
118    1.781082
119    1.781082
Name: max_cte_during_run, Length: 120, dtype: float64",80,False,True,False,False,False,False,0.0417994372546672,13.689808978751858,6.829049089094097,15.242552802752224,6.829049089094097,0.0417994372546672,69,LEFT,2,6,run_1.csv
hit_obstacle,"0      1.715947
1      1.715947
2      1.715947
3      1.715947
4      1.715947
         ...   
115    1.715947
116    1.715947
117    1.715947
118    1.715947
119    1.715947
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0418691262602806,14.33098800847155,4.862365387114972,15.036190103209123,4.862365387114972,0.0418691262602806,74,LEFT,2,11,run_1.csv
hit_obstacle,"0      1.660789
1      1.660789
2      1.660789
3      1.660789
4      1.660789
         ...   
115    1.660789
116    1.660789
117    1.660789
118    1.660789
119    1.660789
Name: max_cte_during_run, Length: 120, dtype: float64",96,False,True,False,False,False,False,0.0370963960886001,14.626266286918108,2.6392690141416923,15.166701859283164,2.6392690141416923,0.0370963960886001,75,LEFT,2,12,run_1.csv
