tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,-0.33141845657689356,34,17.35143891010257,2.577240467071533,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.71879577636719,54.17710876464844,-75.36625671386719,54.43102264404297,10,RIGHT,False,2.6086693317983767
2,-0.4552422325724,36,17.211402102541594,1.6304632425308228,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.85540008544922,54.074153900146484,-75.46609497070312,54.42532730102539,10,RIGHT,False,2.6086693317983767
3,-0.4542399804382515,40,17.038232520167345,1.854296326637268,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.02831268310547,54.063201904296875,-75.665771484375,54.4139404296875,10,RIGHT,False,2.6086693317983767
4,-0.43548039692284624,43,16.846813439797536,2.015150308609009,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.21974182128906,54.06055450439453,-75.8155288696289,54.405399322509766,10,RIGHT,False,2.6086693317983767
5,-0.4106237126010415,48,16.640478846672615,2.1558279991149902,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.42617797851562,54.06056213378906,-76.06511688232422,54.39116287231445,10,RIGHT,False,2.6086693317983767
6,-0.39169182913246575,52,16.420296826646265,2.2872743606567383,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.64637756347656,54.05763244628906,-76.2647933959961,54.3797721862793,10,RIGHT,False,2.6086693317983767
7,-0.37444046279533105,57,16.187170292480364,2.412534475326538,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.8795166015625,54.05430603027344,-76.51438903808594,54.36553955078125,10,RIGHT,False,2.6086693317983767
8,-0.35542453768278687,61,15.94161989071598,2.5333945751190186,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.12511444091797,54.05182647705078,-76.71406555175781,54.354148864746094,10,RIGHT,False,2.6086693317983767
9,-0.33436028748896374,67,15.684378756210055,2.630770444869995,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.3824462890625,54.050418853759766,-77.01358032226562,54.337066650390625,10,RIGHT,False,2.6086693317983767
10,-0.3109214932293905,72,15.418020553105677,2.7218716144561768,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.64894104003906,54.050140380859375,-77.26317596435547,54.32283020019531,10,RIGHT,False,2.6086693317983767
11,-0.29175494288574566,77,15.141704136904906,2.8232016563415527,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.92533874511719,54.04792022705078,-77.51276397705078,54.308597564697266,10,RIGHT,False,2.6086693317983767
12,-0.274038889331222,83,14.85501822949542,2.9263365268707275,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.21210479736328,54.04539108276367,-77.8122787475586,54.2915153503418,10,RIGHT,False,2.6086693317983767
13,-0.255115959344932,89,14.558025344833835,3.028269052505493,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.50920867919922,54.04346466064453,-78.1117935180664,54.27442932128906,10,RIGHT,False,2.6086693317983767
14,-0.2348425968412289,95,14.25090697462466,3.127908945083618,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.81647491455078,54.042259216308594,-78.41130828857422,54.257347106933594,10,RIGHT,False,2.6086693317983767
15,-0.21319333674918756,101,13.93394252430724,3.2248969078063965,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.13362884521484,54.041839599609375,-78.71082305908203,54.240264892578125,10,RIGHT,False,2.6086693317983767
16,-0.19009844897701245,108,13.607404215027175,3.319110870361328,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.46040344238281,54.04226303100586,-79.06024932861328,54.2203369140625,10,RIGHT,False,2.6086693317983767
17,-0.17078124929406552,115,13.271490567114686,3.410169839859009,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.79650115966797,54.04083251953125,-79.40968322753906,54.20040512084961,10,RIGHT,False,2.6086693317983767
18,-0.1532107818960276,121,12.926515794197904,3.4987564086914062,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.14164733886719,54.03865051269531,-79.70919799804688,54.18332290649414,10,RIGHT,False,2.6086693317983767
19,-0.1352859670886948,129,12.572773286171188,3.584739923477173,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.49557495117188,54.03639221191406,-80.10855102539062,54.16054916381836,10,RIGHT,False,2.6086693317983767
20,-0.11691753325635378,136,12.210518725360297,3.668168306350708,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.8580322265625,54.03411865234375,-80.4579849243164,54.14061737060547,10,RIGHT,False,2.6086693317983767
21,-0.09814368994945781,143,11.840027953450615,3.749096632003784,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.22874450683594,54.03181457519531,-80.80741119384766,54.120689392089844,10,RIGHT,False,2.6086693317983767
22,-0.07897512040913394,151,11.461516386526775,3.8275890350341797,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.60749816894531,54.02947235107422,-81.2067642211914,54.0979118347168,10,RIGHT,False,2.6086693317983767
23,-0.059411623955643,158,11.075253453128816,3.9036905765533447,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.99402618408203,54.02709197998047,-81.55619812011719,54.077980041503906,10,RIGHT,False,2.6086693317983767
24,-0.04546803144375023,166,10.681441534408778,3.976585626602173,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.38798522949219,54.021522521972656,-81.95555114746094,54.055206298828125,10,RIGHT,False,2.6086693317983767
25,-0.03511421048726821,174,10.280324568164504,4.047826290130615,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.78916931152344,54.01375961303711,-82.35489654541016,54.03242874145508,10,RIGHT,False,2.6086693317983767
26,-0.025895380047968992,182,9.87212518607922,4.115668296813965,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.1973876953125,54.004573822021484,-82.7542495727539,54.00965118408203,10,RIGHT,False,2.6086693317983767
27,-0.017777547679271807,191,9.457169394955184,4.181307315826416,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.61231231689453,53.99397277832031,-83.20352172851562,53.98402786254883,10,RIGHT,False,2.6086693317983767
28,-0.010815524239122156,199,9.035666486376007,4.246028900146484,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.03372955322266,53.98191452026367,-83.60286712646484,53.96125030517578,10,RIGHT,False,2.6086693317983767
29,-0.005077491453560146,208,8.607755135879064,4.3090643882751465,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.46149444580078,53.968318939208984,-84.05213928222656,53.93562698364258,10,RIGHT,False,2.6086693317983767
30,-0.0006207610097943088,216,8.173621860766367,4.370232582092285,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.89541625976562,53.95315170288086,-84.45149230957031,53.91284942626953,10,RIGHT,False,2.6086693317983767
31,0.0024927871073304663,225,7.733429115192059,4.429508209228516,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.3353271484375,53.93635559082031,-84.90076446533203,53.88722610473633,10,RIGHT,False,2.6086693317983767
32,0.0042045411279365025,234,7.287408697571531,4.486922264099121,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.78099060058594,53.91788864135742,-85.35002899169922,53.861602783203125,10,RIGHT,False,2.6086693317983767
33,0.0044579589124019315,243,6.835707690587812,4.542518615722656,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-84.23225402832031,53.89768981933594,-85.79930114746094,53.83597946166992,10,RIGHT,False,2.6086693317983767
34,0.009910534263917685,252,6.378564871688501,4.596210479736328,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-84.6890640258789,53.87925720214844,-86.24857330322266,53.81035614013672,10,RIGHT,False,2.6086693317983767
35,0.018530782156997033,261,5.916154801710133,4.6483473777771,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.15119934082031,53.86162567138672,-86.69783782958984,53.784732818603516,10,RIGHT,False,2.6086693317983767
36,0.02738638897740979,271,5.448629061179371,4.6988067626953125,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.61846160888672,53.84386444091797,-87.19702911376953,53.75625991821289,10,RIGHT,False,2.6086693317983767
37,0.03633917881796496,280,4.976164137910579,4.747644424438477,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.0906753540039,53.825931549072266,-87.64630126953125,53.73063659667969,10,RIGHT,False,2.6086693317983767
38,0.04539654514743098,290,4.498901515726057,4.794890403747559,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.56770324707031,53.80781555175781,-88.1454849243164,53.70216369628906,10,RIGHT,False,2.6086693317983767
39,0.04757921896971586,299,4.017015451271627,4.839855194091797,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.04914855957031,53.785858154296875,-88.59475708007812,53.67654037475586,10,RIGHT,False,2.6086693317983767
40,0.04479900587811927,309,3.5306294367681983,4.884159088134766,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.53492736816406,53.76091003417969,-89.09394836425781,53.6480712890625,10,RIGHT,False,2.6086693317983767
41,0.04712107866698186,319,3.0399331047836218,4.926879405975342,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.025146484375,53.73762512207031,-89.59313201904297,53.619598388671875,10,RIGHT,False,2.6086693317983767
42,0.05278522049338673,329,2.54507201110641,4.968496799468994,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.5196304321289,53.71520233154297,-90.09232330322266,53.591129302978516,10,RIGHT,False,2.6086693317983767
43,0.05867667932236127,339,2.0461894896074586,5.008788108825684,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-89.01820373535156,53.692684173583984,-90.59151458740234,53.56265640258789,10,RIGHT,False,2.6086693317983767
44,0.06504881815777014,348,1.5446763108577246,4.984747886657715,LANEFOLLOW,LANEFOLLOW,True,True,False,True,False,False,False,1,0,-89.51954650878906,53.670166015625,-91.05838775634766,53.53602981567383,10,RIGHT,False,2.6086693317983767
45,0.06855520396919516,361,1.0447293509729427,5.027115345001221,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,2,0,-90.01923370361328,53.64381790161133,-91.59699249267578,53.499549865722656,10,RIGHT,False,2.6086693317983767
46,0.09815731359653135,372,0.5453692937875964,4.984986305236816,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,3,0,-90.51921844482422,53.6180305480957,-92.06011962890625,53.4459342956543,10,RIGHT,False,2.6086693317983767
47,0.15680301277384617,384,0.06862643996232985,4.994315147399902,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,4,0,-91.02062225341797,53.59333038330078,-92.561767578125,53.36225509643555,10,RIGHT,False,2.6086693317983767
48,0.240307373871775,395,0.46482709353734314,5.004697799682617,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,5,0,-91.52201843261719,53.569358825683594,-93.0172119140625,53.26264953613281,10,RIGHT,False,2.6086693317983767
49,0.34738585004187683,407,0.9649840426564249,5.047391891479492,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,6,0,-92.02333068847656,53.54493713378906,-93.50801086425781,53.129276275634766,10,RIGHT,False,2.6086693317983767
50,0.4791927217361209,418,1.4660116995341659,5.023870468139648,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,7,0,-92.5243148803711,53.52028274536133,-93.95123291015625,52.98467254638672,10,RIGHT,False,2.6086693317983767
51,0.6344486918845655,428,1.9688797118134271,5.039573669433594,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,8,0,-93.02686309814453,53.49612808227539,-94.34774017333984,52.83495330810547,10,RIGHT,False,2.6086693317983767
52,0.810858693399134,439,2.4706152189212935,5.036742210388184,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,9,0,-93.52818298339844,53.472381591796875,-94.77592468261719,52.650516510009766,10,RIGHT,False,2.6086693317983767
53,1.0065505123779328,449,2.972837675414436,4.9999189376831055,RIGHT,LANEFOLLOW,True,True,False,True,False,False,False,10,0,-94.02993774414062,53.44853973388672,-95.15711975097656,52.465248107910156,10,RIGHT,False,2.6086693317983767
54,1.222511723791171,458,3.4756134380703494,5.00951623916626,RIGHT,RIGHT,True,True,False,True,True,False,False,10,0,-94.53219604492188,53.42402648925781,-95.4930191040039,52.28447341918945,10,RIGHT,False,2.6086693317983767
