tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.0015407234400867274,32,17.409986572780003,0.10599071532487869,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.67669677734375,54.52822494506836,-75.26641845703125,54.43671417236328,13,LEFT,True,1.0773976516482269
2,0.004129080565504787,33,17.385048811112515,0.3131621479988098,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.7016830444336,54.52836227416992,-75.31633758544922,54.433868408203125,13,LEFT,True,1.0773976516482269
3,0.005211555708835431,34,17.343986414844093,0.4686940014362335,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.74271392822266,54.52663803100586,-75.36625671386719,54.43102264404297,13,LEFT,True,1.0773976516482269
4,0.005325471475814575,35,17.28938471734025,0.6000588536262512,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.79722595214844,54.52350997924805,-75.41617584228516,54.42817306518555,13,LEFT,True,1.0773976516482269
5,0.005760741825643461,36,17.217019827859183,0.8321591019630432,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.8694839477539,54.51957321166992,-75.46609497070312,54.42532730102539,13,LEFT,True,1.0773976516482269
6,0.005715902334550473,38,17.1294471175655,0.9711626768112183,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.95692443847656,54.5147590637207,-75.56593322753906,54.41963195800781,13,LEFT,True,1.0773976516482269
7,0.005856573417651036,40,17.02748290531822,1.1218231916427612,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.05873107910156,54.509090423583984,-75.665771484375,54.4139404296875,13,LEFT,True,1.0773976516482269
8,0.005722742581837874,42,16.910302614888206,1.2721257209777832,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.17573547363281,54.50266647338867,-75.76560974121094,54.40824508666992,13,LEFT,True,1.0773976516482269
9,0.005866653371470725,45,16.777818304135625,1.4250644445419312,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.30801391601562,54.49528121948242,-75.91536712646484,54.39970397949219,13,LEFT,True,1.0773976516482269
10,0.0060427931824162395,48,16.63028874492112,1.5727587938308716,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.45531463623047,54.487064361572266,-76.06511688232422,54.39116287231445,13,LEFT,True,1.0773976516482269
11,0.006247427809562928,51,16.468088039504387,1.7169525623321533,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.61726379394531,54.478031158447266,-76.21487426757812,54.38262176513672,13,LEFT,True,1.0773976516482269
12,0.00645979011916889,55,16.291574837893883,1.8575772047042847,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.79350280761719,54.46819305419922,-76.41455078125,54.37123107910156,13,LEFT,True,1.0773976516482269
13,0.006694955206802507,58,16.101093647519352,1.9944751262664795,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.98368835449219,54.45758056640625,-76.5643081665039,54.36268997192383,13,LEFT,True,1.0773976516482269
14,0.006935885272277327,62,15.897003118454972,2.1275475025177,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.18746185302734,54.446205139160156,-76.76398468017578,54.35130310058594,13,LEFT,True,1.0773976516482269
15,0.007202288941471878,67,15.67969367864425,2.256787061691284,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.40443420410156,54.43410110473633,-77.01358032226562,54.337066650390625,13,LEFT,True,1.0773976516482269
