tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,-0.32365016986303047,33,17.388316433634934,2.4175970554351807,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.68202209472656,54.18059539794922,-75.31633758544922,54.433868408203125,1,RIGHT,True,0.443245044141353
2,-0.443245044141353,35,17.283585834023555,1.25313401222229,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.78331756591797,54.078514099121094,-75.41617584228516,54.42817306518555,1,RIGHT,True,0.443245044141353
3,-0.4418623835671192,38,17.14437367448366,1.467840313911438,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.9223403930664,54.07028579711914,-75.56593322753906,54.41963195800781,1,RIGHT,True,0.443245044141353
4,-0.43804815188715995,41,16.98452135162491,1.6472132205963135,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.08202362060547,54.06236267089844,-75.71569061279297,54.41109085083008,1,RIGHT,True,0.443245044141353
5,-0.43669010690855725,44,16.80841052437569,1.8007138967514038,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.25792694091797,54.05292510986328,-75.86544799804688,54.402549743652344,1,RIGHT,True,0.443245044141353
6,-0.43570180387298224,48,16.617708886238855,1.9432168006896973,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.44840240478516,54.04262161254883,-76.06511688232422,54.39116287231445,1,RIGHT,True,0.443245044141353
7,-0.43488640079428875,52,16.413220069713176,2.0796966552734375,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.65264892578125,54.03153610229492,-76.2647933959961,54.3797721862793,1,RIGHT,True,0.443245044141353
8,-0.43416395972640953,56,16.19545676042147,2.2117488384246826,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.87015533447266,54.01971435546875,-76.46446990966797,54.368385314941406,1,RIGHT,True,0.443245044141353
9,-0.43348582487174553,61,15.964839352942727,2.339911460876465,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.10050201416016,54.00717544555664,-76.71406555175781,54.354148864746094,1,RIGHT,True,0.443245044141353
10,-0.4328208848686218,66,15.721758225412707,2.464432716369629,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.34329986572266,53.993953704833984,-76.96366119384766,54.33991241455078,1,RIGHT,True,0.443245044141353
11,-0.43214013654127137,71,15.466572944071133,2.5855324268341064,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.59819030761719,53.980072021484375,-77.2132568359375,54.325679779052734,1,RIGHT,True,0.443245044141353
12,-0.43144455696367223,76,15.199642900496286,2.7038872241973877,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.86481475830078,53.965545654296875,-77.46285247802734,54.31144332885742,1,RIGHT,True,0.443245044141353
