tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.366183673569052,34,17.344875398951647,3.027323007583618,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.76712799072266,54.89876174926758,-75.36625671386719,54.43102264404297,8,LEFT,True,0.7639070365812063
2,0.5505163746271874,37,17.19107013247786,1.8733532428741455,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.93202209472656,55.026161193847656,-75.5160140991211,54.422481536865234,8,LEFT,True,0.7639070365812063
3,0.5673949749758985,40,16.99859921128776,1.9811261892318726,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.1253433227539,55.0274658203125,-75.665771484375,54.4139404296875,8,LEFT,True,0.7639070365812063
4,0.5514313657049558,45,16.791921278191964,2.1124446392059326,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.33142852783203,55.01165008544922,-75.91536712646484,54.39970397949219,8,LEFT,True,0.7639070365812063
5,0.5286378051302304,49,16.572172739290508,2.2412195205688477,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.55021667480469,54.9910888671875,-76.11504364013672,54.38831329345703,8,LEFT,True,0.7639070365812063
6,0.502889016312694,54,16.339893417625035,2.3650646209716797,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.78129577636719,54.96725082397461,-76.36463165283203,54.374080657958984,8,LEFT,True,0.7639070365812063
7,0.4836101223882673,58,16.09533489034606,2.48510479927063,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.02483367919922,54.94491195678711,-76.5643081665039,54.36268997192383,8,LEFT,True,0.7639070365812063
8,0.46626885584695854,64,15.839058760546468,2.601236581802368,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.28004455566406,54.92155075073242,-76.86382293701172,54.34560775756836,8,LEFT,True,0.7639070365812063
9,0.4470563619631047,69,15.571417592762009,2.714179754257202,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.54645538330078,54.895809173583984,-77.11341857910156,54.33137130737305,8,LEFT,True,0.7639070365812063
10,0.42567730200073073,74,15.29274305520632,2.824014186859131,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.82371520996094,54.86747360229492,-77.3630142211914,54.317138671875,8,LEFT,True,0.7639070365812063
