tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,-0.32222214581442954,33,17.386493259667553,2.4528486728668213,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.68366241455078,54.17561340332031,-75.31633758544922,54.433868408203125,7,RIGHT,True,1.4932273309329676
2,-0.4405508284526493,35,17.280595209016894,1.276358962059021,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.78607940673828,54.07113265991211,-75.41617584228516,54.42817306518555,7,RIGHT,True,1.4932273309329676
3,-0.43910199901495295,38,17.14013724358092,1.4778707027435303,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.9263687133789,54.06350326538086,-75.56593322753906,54.41963195800781,7,RIGHT,True,1.4932273309329676
4,-0.4343669893032413,41,16.97935256994168,1.6560832262039185,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.0870132446289,54.05647277832031,-75.71569061279297,54.41109085083008,7,RIGHT,True,1.4932273309329676
5,-0.43197000399817403,44,16.802381078401424,1.8090853691101074,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.26380920410156,54.04802703857422,-75.86544799804688,54.402549743652344,7,RIGHT,True,1.4932273309329676
6,-0.42985194346161376,48,16.61085162108022,1.9512842893600464,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.45514678955078,54.03880310058594,-76.06511688232422,54.39116287231445,7,RIGHT,True,1.4932273309329676
7,-0.41974608358946125,52,16.405694849096047,2.0857887268066406,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.66022491455078,54.03310012817383,-76.2647933959961,54.3797721862793,7,RIGHT,True,1.4932273309329676
8,-0.4136570407218207,57,16.187378321516555,2.21683669090271,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.87837982177734,54.02445602416992,-76.51438903808594,54.36553955078125,7,RIGHT,True,1.4932273309329676
9,-0.41068174921190925,61,15.956216134763341,2.3448760509490967,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.10933685302734,54.01416015625,-76.71406555175781,54.354148864746094,7,RIGHT,True,1.4932273309329676
10,-0.3982915373086534,66,15.712783925974149,2.467182159423828,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.35269927978516,54.008182525634766,-76.96366119384766,54.33991241455078,7,RIGHT,True,1.4932273309329676
11,-0.37960568626830027,71,15.457317070337933,2.591597080230713,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.6081771850586,54.00469207763672,-77.2132568359375,54.325679779052734,7,RIGHT,True,1.4932273309329676
12,-0.36482380619133514,76,15.192420460190654,2.6769869327545166,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.8730239868164,53.999027252197266,-77.46285247802734,54.31144332885742,7,RIGHT,True,1.4932273309329676
13,-0.3514545359994837,82,14.917900749475258,2.7786550521850586,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.1474838256836,53.99287414550781,-77.76235961914062,54.29436111450195,7,RIGHT,True,1.4932273309329676
14,-0.33038587300881783,88,14.633268772477084,2.882242202758789,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.43218231201172,53.990638732910156,-78.06187438964844,54.277278900146484,7,RIGHT,True,1.4932273309329676
15,-0.3110524658114217,93,14.338229123798326,2.9862353801727295,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.72726440429688,53.98738098144531,-78.31147003173828,54.26304244995117,7,RIGHT,True,1.4932273309329676
16,-0.29318897694968754,100,14.032995691474007,3.0878944396972656,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.03253936767578,53.98385238647461,-78.66090393066406,54.24311447143555,7,RIGHT,True,1.4932273309329676
17,-0.2740981665700226,106,13.71782677156468,3.1869351863861084,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.3477783203125,53.98095703125,-78.96041870117188,54.22603225708008,7,RIGHT,True,1.4932273309329676
18,-0.25879120184731297,112,13.392983526694403,3.2828774452209473,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.67263793945312,53.97615432739258,-79.25992584228516,54.208946228027344,7,RIGHT,True,1.4932273309329676
19,-0.24521401620986427,119,13.05874384710827,3.3762054443359375,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.00687408447266,53.97052001953125,-79.60935974121094,54.18901824951172,7,RIGHT,True,1.4932273309329676
20,-0.2313441417794564,126,12.715405023958876,3.4667437076568604,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.35021209716797,53.964744567871094,-79.95879364013672,54.169090270996094,7,RIGHT,True,1.4932273309329676
21,-0.21710438740958413,133,12.363227902049974,3.5546021461486816,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.702392578125,53.9588623046875,-80.3082275390625,54.1491584777832,7,RIGHT,True,1.4932273309329676
22,-0.20254195746374096,140,12.002479748117414,3.63984751701355,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.06314849853516,53.9528694152832,-80.65766143798828,54.12923049926758,7,RIGHT,True,1.4932273309329676
23,-0.1876184729712682,147,11.633420398015634,3.722543716430664,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.43222045898438,53.9467658996582,-81.00708770751953,54.10929870605469,7,RIGHT,True,1.4932273309329676
24,-0.17238011977385329,155,11.25629451902783,3.802767753601074,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.80936431884766,53.9405517578125,-81.40644073486328,54.08652114868164,7,RIGHT,True,1.4932273309329676
25,-0.1568424868358566,163,10.871361566291899,3.880563735961914,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.19432067871094,53.93421173095703,-81.80579376220703,54.06374740600586,7,RIGHT,True,1.4932273309329676
26,-0.1409937952615503,170,10.478843944263177,3.9557688236236572,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.58686828613281,53.927757263183594,-82.15522003173828,54.04381561279297,7,RIGHT,True,1.4932273309329676
27,-0.12485118693290062,178,10.07900148175621,4.028556823730469,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.98674774169922,53.92117691040039,-82.55457305908203,54.02103805541992,7,RIGHT,True,1.4932273309329676
28,-0.10842793536432538,186,9.672064244774175,4.099094390869141,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.39373016357422,53.91447448730469,-82.95392608642578,53.99826431274414,7,RIGHT,True,1.4932273309329676
29,-0.09171968518952861,195,9.258254909904238,4.168044090270996,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.8075942993164,53.90765380859375,-83.4031982421875,53.97264099121094,7,RIGHT,True,1.4932273309329676
30,-0.07474456719171721,203,8.83788077523805,4.232941150665283,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.22803497314453,53.90073013305664,-83.80254364013672,53.94986343383789,7,RIGHT,True,1.4932273309329676
31,-0.057517769268114326,212,8.411157441040189,4.296159744262695,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.65483856201172,53.89370346069336,-84.25181579589844,53.92424011230469,7,RIGHT,True,1.4932273309329676
32,-0.04004199962208021,220,7.978216979118202,4.357767105102539,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.08787536621094,53.88656997680664,-84.65116882324219,53.90146255493164,7,RIGHT,True,1.4932273309329676
33,-0.022320050431043015,229,7.539253761321287,4.417559623718262,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.5269546508789,53.87934112548828,-85.1004409790039,53.87583923339844,7,RIGHT,True,1.4932273309329676
34,-0.010938590217881471,238,7.094398077501979,4.474852085113525,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.97178649902344,53.86854553222656,-85.5497055053711,53.850215911865234,7,RIGHT,True,1.4932273309329676
35,-0.0038944917432902027,247,6.643852540837323,4.530956745147705,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-84.42220306396484,53.85513687133789,-85.99897766113281,53.824588775634766,7,RIGHT,True,1.4932273309329676
36,0.0015738941373570378,256,6.187781718779513,4.585299968719482,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-84.8780746459961,53.83995819091797,-86.44824981689453,53.79896545410156,7,RIGHT,True,1.4932273309329676
37,0.005559538057493162,265,5.726352066515609,4.637911796569824,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.3392333984375,53.82305145263672,-86.89751434326172,53.77334213256836,7,RIGHT,True,1.4932273309329676
38,0.014842507187243942,275,5.259834620835834,4.688708305358887,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.80558776855469,53.8079719543457,-87.3967056274414,53.744873046875,7,RIGHT,True,1.4932273309329676
39,0.027373222974030196,284,4.788335807152699,4.738028526306152,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.27699279785156,53.79375457763672,-87.84597778320312,53.7192497253418,7,RIGHT,True,1.4932273309329676
