tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.36150021494997125,33,17.392026491262246,2.8733551502227783,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.72022247314453,54.90373229980469,-75.31633758544922,54.433868408203125,9,LEFT,False,1.7019220105136093
2,0.5403428835975045,35,17.29239739553024,1.3158851861953735,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.83123016357422,55.036712646484375,-75.41617584228516,54.42817306518555,9,LEFT,False,1.7019220105136093
3,0.5511822371367702,37,17.157828248957845,1.4283512830734253,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.96630859375,55.03666305541992,-75.5160140991211,54.422481536865234,9,LEFT,False,1.7019220105136093
4,0.5378689917400451,40,17.007485280639933,1.565199375152588,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.11605834960938,55.023319244384766,-75.665771484375,54.4139404296875,9,LEFT,False,1.7019220105136093
5,0.5197284050777595,44,16.84385224669058,1.6994359493255615,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.27884674072266,55.006526947021484,-75.86544799804688,54.402549743652344,9,LEFT,False,1.7019220105136093
6,0.49941677428729164,47,16.66688037102026,1.831341028213501,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.4548110961914,54.98728561401367,-76.01520538330078,54.39400863647461,9,LEFT,False,1.7019220105136093
7,0.48431538912377153,51,16.47668220107219,1.9609663486480713,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.6441650390625,54.969329833984375,-76.21487426757812,54.38262176513672,9,LEFT,False,1.7019220105136093
8,0.47071498230991893,55,16.273678676220268,2.087362766265869,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.84629821777344,54.95051574707031,-76.41455078125,54.37123107910156,9,LEFT,False,1.7019220105136093
9,0.4556219630188188,59,16.05820131121942,2.2107901573181152,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.06078338623047,54.92975997924805,-76.61422729492188,54.35984420776367,9,LEFT,False,1.7019220105136093
10,0.43882071352367696,64,15.830542250898658,2.3312532901763916,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.28731536865234,54.90692138671875,-76.86382293701172,54.34560775756836,9,LEFT,False,1.7019220105136093
11,0.4201595673886093,69,15.591024053697588,2.448770046234131,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.52555847167969,54.88185501098633,-77.11341857910156,54.33137130737305,9,LEFT,False,1.7019220105136093
12,0.3994825396028037,74,15.33994166910329,2.5633604526519775,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.77520751953125,54.85444259643555,-77.3630142211914,54.317138671875,9,LEFT,False,1.7019220105136093
13,0.37666645200513,79,15.077596332633535,2.6750426292419434,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.03594970703125,54.82454299926758,-77.61260223388672,54.30290222167969,9,LEFT,False,1.7019220105136093
14,0.35155729713614203,84,14.804292773664693,2.7838361263275146,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.3074722290039,54.79204559326172,-77.86219787597656,54.288665771484375,9,LEFT,False,1.7019220105136093
15,0.32403425483120435,90,14.520342496922167,2.8897693157196045,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.5894546508789,54.75681686401367,-78.16171264648438,54.271583557128906,9,LEFT,False,1.7019220105136093
16,0.30081150143158336,96,14.225852081803616,2.993039608001709,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.882080078125,54.72227096557617,-78.46122741699219,54.25450134277344,9,LEFT,False,1.7019220105136093
17,0.27910804218269153,102,13.921178444078045,3.093430280685425,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.18486022949219,54.68687438964844,-78.7607421875,54.23741912841797,9,LEFT,False,1.7019220105136093
18,0.2560931210731189,108,13.606662188261264,3.1910550594329834,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.49737548828125,54.64967346191406,-79.06024932861328,54.2203369140625,9,LEFT,False,1.7019220105136093
19,0.2316325497527496,114,13.282573714778541,3.2859601974487305,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.81935119628906,54.61058807373047,-79.3597640991211,54.20325469970703,9,LEFT,False,1.7019220105136093
20,0.21081401990452336,121,12.949111303985264,3.3780267238616943,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.15080261230469,54.57223892211914,-79.70919799804688,54.18332290649414,9,LEFT,False,1.7019220105136093
21,0.19170750018558666,128,12.60654249838752,3.4676578044891357,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.49137878417969,54.533626556396484,-80.05863189697266,54.163394927978516,9,LEFT,False,1.7019220105136093
22,0.17220786462931853,135,12.255178862893983,3.5547127723693848,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.84071350097656,54.49407196044922,-80.40806579589844,54.143463134765625,9,LEFT,False,1.7019220105136093
23,0.15220492280627435,142,11.89525555249762,3.639242172241211,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.19857025146484,54.45354461669922,-80.75749206542969,54.12353515625,9,LEFT,False,1.7019220105136093
24,0.1317624376712302,149,11.527044453423812,3.721303939819336,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.56468200683594,54.41209030151367,-81.10692596435547,54.103607177734375,9,LEFT,False,1.7019220105136093
25,0.11086056073401576,157,11.15077794642147,3.8009512424468994,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-79.9388198852539,54.36973190307617,-81.50627899169922,54.08082962036133,9,LEFT,False,1.7019220105136093
26,0.08951943334538422,165,10.766695864631668,3.8782408237457275,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.32074737548828,54.32648468017578,-81.90563201904297,54.05805206298828,9,LEFT,False,1.7019220105136093
27,0.06775846907335316,172,10.375040229226043,3.95320987701416,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-80.7102279663086,54.282386779785156,-82.25505828857422,54.038124084472656,9,LEFT,False,1.7019220105136093
28,0.04558456261111903,180,9.976051970733584,4.025786876678467,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.10702514648438,54.23745346069336,-82.65441131591797,54.01534652709961,9,LEFT,False,1.7019220105136093
29,0.023005809220387977,188,9.569974394930512,4.096081256866455,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.51090240478516,54.19172286987305,-83.05376434326172,53.99256896972656,9,LEFT,False,1.7019220105136093
30,4.452850968998492e-05,197,9.157027786325083,4.164107799530029,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-81.92164611816406,54.14521789550781,-83.50303649902344,53.96694564819336,9,LEFT,False,1.7019220105136093
31,-0.016999410442460557,205,8.7373490224575,4.229299068450928,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.33934020996094,54.101253509521484,-83.90238189697266,53.94416809082031,9,LEFT,False,1.7019220105136093
32,-0.03014708083240535,214,8.311178238557739,4.293079376220703,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-82.763671875,54.05887985229492,-84.35165405273438,53.91854476928711,9,LEFT,False,1.7019220105136093
33,-0.041991902827739555,222,7.878720543014448,4.354872703552246,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.19438171386719,54.01732635498047,-84.75100708007812,53.89576721191406,9,LEFT,False,1.7019220105136093
34,-0.052597155832052475,231,7.440164238646539,4.414722919464111,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-83.63127899169922,53.97659683227539,-85.20027160644531,53.87014389038086,9,LEFT,False,1.7019220105136093
35,-0.06191579346682479,240,6.99574773068635,4.472685813903809,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-84.07412719726562,53.936767578125,-85.64954376220703,53.844520568847656,9,LEFT,False,1.7019220105136093
36,-0.06987799894799901,249,6.545586637658137,4.528813362121582,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-84.52281188964844,53.89790344238281,-86.09881591796875,53.81889724731445,9,LEFT,False,1.7019220105136093
37,-0.0764319966671278,258,6.089911234050785,4.583157539367676,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-84.97710418701172,53.86008071899414,-86.54808807373047,53.79327392578125,9,LEFT,False,1.7019220105136093
38,-0.08151724443384181,267,5.628859510696817,4.635769844055176,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.4368667602539,53.8233642578125,-86.99735260009766,53.76764678955078,9,LEFT,False,1.7019220105136093
39,-0.08509906106698771,277,5.162645284211709,4.686696529388428,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-85.90188598632812,53.78781509399414,-87.49654388427734,53.73917770385742,9,LEFT,False,1.7019220105136093
40,-0.08710562292590869,286,4.691421853946465,4.735955715179443,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.37200927734375,53.75350570678711,-87.94581604003906,53.71355438232422,9,LEFT,False,1.7019220105136093
41,-0.0874802751513853,295,4.2153569538025275,4.783607006072998,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-86.8470687866211,53.72049331665039,-88.39508056640625,53.687931060791016,9,LEFT,False,1.7019220105136093
42,-0.08619619664890917,305,3.7346030810566266,4.829720973968506,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.32691192626953,53.6888313293457,-88.89427185058594,53.65945816040039,9,LEFT,False,1.7019220105136093
43,-0.0831810859680271,315,3.2492992930624918,4.874346733093262,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-87.8114013671875,53.658607482910156,-89.39346313476562,53.63098907470703,9,LEFT,False,1.7019220105136093
44,-0.0783991088489609,325,2.7596133435571337,4.917556285858154,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.30036926269531,53.62983703613281,-89.89264678955078,53.602516174316406,9,LEFT,False,1.7019220105136093
45,-0.07888302773459305,334,2.2658177492045524,4.959220886230469,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-88.79344177246094,53.598876953125,-90.3419189453125,53.5768928527832,9,LEFT,False,1.7019220105136093
46,-0.08272114102127746,344,1.7680936790247042,4.999829292297363,LANEFOLLOW,LANEFOLLOW,True,False,False,True,False,False,False,0,0,-89.29055786132812,53.56657028198242,-90.84111022949219,53.548423767089844,9,LEFT,False,1.7019220105136093
47,-0.08691442795122714,355,1.2668705433785,5.029958248138428,LEFT,LANEFOLLOW,True,True,False,True,False,False,False,1,0,-89.79151916503906,53.53380584716797,-91.35790252685547,53.51894760131836,9,LEFT,False,1.7019220105136093
48,-0.09106089454462636,365,0.7688791363626909,5.0062103271484375,LEFT,LANEFOLLOW,True,True,False,True,False,False,False,2,0,-90.290283203125,53.50152587890625,-91.85708618164062,53.490474700927734,9,LEFT,False,1.7019220105136093
