tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.004148322718468514,33,17.403453579953787,0.19769065082073212,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.68325805664062,54.528533935546875,-75.31633758544922,54.433868408203125,13,RIGHT,False,11.414765722935089
2,0.010139454529180629,33,17.375285147527425,0.32542309165000916,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.71155548095703,54.52998352050781,-75.31633758544922,54.433868408203125,13,RIGHT,False,11.414765722935089
3,0.013227090023802483,34,17.33303714314421,0.4862399399280548,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.75381469726562,54.528968811035156,-75.36625671386719,54.43102264404297,13,RIGHT,False,11.414765722935089
4,0.013067717629443145,35,17.274640094911565,0.6747087836265564,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.8121337890625,54.525936126708984,-75.41617584228516,54.42817306518555,13,RIGHT,False,11.414765722935089
5,0.012668698225172784,37,17.200198905348692,0.8274655342102051,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.886474609375,54.52205276489258,-75.5160140991211,54.422481536865234,13,RIGHT,False,11.414765722935089
6,0.012633685785535,38,17.11248352295151,0.9457956552505493,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-73.97406768798828,54.51740646362305,-75.56593322753906,54.41963195800781,13,RIGHT,False,11.414765722935089
7,0.012633418386803872,40,17.01048484938951,1.120294213294983,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.075927734375,54.51206588745117,-75.665771484375,54.4139404296875,13,RIGHT,False,11.414765722935089
8,0.013107678122743511,43,16.892515323628864,1.2815732955932617,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.1937255859375,54.50569152832031,-75.8155288696289,54.405399322509766,13,RIGHT,False,11.414765722935089
9,0.013552356749392798,45,16.759077090153735,1.434739589691162,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.32697296142578,54.498538970947266,-75.91536712646484,54.39970397949219,13,RIGHT,False,11.414765722935089
10,0.014034732299245022,48,16.610579931238085,1.582475185394287,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.47525787353516,54.49058151245117,-76.06511688232422,54.39116287231445,13,RIGHT,False,11.414765722935089
