run_id,command_tested,tick_delay,command_duration,junction_command_applied,early_command_applied,command_released,success,max_cte,waypoint_deviation
231,RIGHT,7,13,True,False,True,False,6.4736642218541744,
232,RIGHT,7,14,True,False,True,False,2.4250364116165737,
233,RIGHT,7,15,True,False,True,True,1.7727342089955376,
234,RIGHT,7,16,True,False,True,True,1.6095744932970135,
235,RIGHT,7,17,True,False,True,True,1.6568637170628473,
236,RIGHT,7,18,True,False,True,True,1.6316475966554065,
237,RIGHT,7,19,True,False,True,True,1.7785983037958724,
238,RIGHT,7,20,True,False,True,True,1.8411970429413644,
239,RIGHT,7,21,True,False,True,True,1.635062928580259,
240,RIGHT,7,22,True,False,True,True,1.4690039279484879,
241,RIGHT,7,23,True,False,True,True,1.7668257092253994,
242,RIGHT,7,24,True,False,False,True,1.7803475083468556,
243,RIGHT,7,25,True,False,False,True,1.741192118708546,
244,RIGHT,7,26,True,False,False,True,1.8213565725262777,
245,RIGHT,7,27,True,False,False,True,1.7124920711694478,
246,RIGHT,7,28,True,False,False,True,1.6975258965689277,
247,RIGHT,7,29,True,False,False,True,1.6799582358146965,
248,RIGHT,7,30,True,False,False,True,1.5578098616210676,
249,RIGHT,8,0,True,False,False,False,2.1105188841296765,
250,RIGHT,8,1,True,False,True,False,21.74980684340979,
251,RIGHT,8,2,True,False,True,False,25.44056594164385,
252,RIGHT,8,3,True,False,True,False,35.78937064507595,
253,RIGHT,8,4,True,False,True,False,35.80508108734517,
254,RIGHT,8,5,True,False,True,False,35.83563203017198,
255,RIGHT,8,6,True,False,True,False,35.72950190769509,
256,RIGHT,8,7,True,False,True,False,35.75346716805106,
257,RIGHT,8,8,True,False,True,False,7.644299260675398,
258,RIGHT,8,9,True,False,True,False,7.828749723313854,
259,RIGHT,8,10,True,False,True,False,7.615745194412741,
260,RIGHT,8,11,True,False,True,False,7.807376650121335,
261,RIGHT,8,12,True,False,True,False,7.614159480310216,
262,RIGHT,8,13,True,False,True,False,7.49664771757655,
263,RIGHT,8,14,True,False,True,True,1.846044824969438,
264,RIGHT,8,15,True,False,True,False,2.1791985978107977,
265,RIGHT,8,16,True,False,True,False,2.120384478713751,
266,RIGHT,8,17,True,False,True,False,2.1515957308435674,
267,RIGHT,8,18,True,False,True,False,2.131046052760355,
268,RIGHT,8,19,True,False,True,False,2.04487897591373,
269,RIGHT,8,20,True,False,True,False,2.1283127300176203,
270,RIGHT,8,21,True,False,True,False,2.072876059456595,
271,RIGHT,8,22,True,False,True,True,1.9449071758140397,
272,RIGHT,8,23,True,False,True,True,1.9994308468156279,
273,RIGHT,8,24,True,False,False,False,2.048390312924406,
274,RIGHT,8,25,True,False,False,True,1.8344178395422943,
275,RIGHT,8,26,True,False,False,False,2.2605905111455815,
276,RIGHT,8,27,True,False,False,False,2.046364314629644,
277,RIGHT,8,28,True,False,False,False,2.0413774821047506,
278,RIGHT,8,29,True,False,False,True,1.9792802822698592,
279,RIGHT,8,30,True,False,False,False,2.0617830940128576,
280,RIGHT,9,0,True,False,False,False,2.42644982097692,
281,RIGHT,9,1,True,False,True,False,28.90784126508706,
282,RIGHT,9,2,True,False,True,False,35.768786224511146,
283,RIGHT,9,3,True,False,True,False,35.706709852394994,
284,RIGHT,9,4,True,False,True,False,35.823937786314715,
285,RIGHT,9,5,True,False,True,False,35.821696279081706,
286,RIGHT,9,6,True,False,True,False,35.759083977115864,
287,RIGHT,9,7,True,False,True,False,35.67657414068643,
288,RIGHT,9,8,True,False,True,False,35.61526790721757,
289,RIGHT,9,9,True,False,True,False,35.385061429064116,
290,RIGHT,9,10,True,False,True,False,35.00338282192221,
291,RIGHT,9,11,True,False,True,False,7.93883380897933,
292,RIGHT,9,12,True,False,True,False,7.871867497412957,
293,RIGHT,9,13,True,False,True,False,2.9035122818992134,
294,RIGHT,9,14,True,False,True,False,2.324933618509125,
295,RIGHT,9,15,True,False,True,False,2.3125319234749178,
296,RIGHT,9,16,True,False,True,False,2.6037529589008144,
297,RIGHT,9,17,True,False,True,False,2.449000355556504,
298,RIGHT,9,18,True,False,True,False,2.4007370622677024,
299,RIGHT,9,19,True,False,True,False,2.4027401289856014,
300,RIGHT,9,20,True,False,True,False,2.661004928310282,
301,RIGHT,9,21,True,False,True,False,2.342767194100465,
302,RIGHT,9,22,True,False,True,False,2.436992675820352,
303,RIGHT,9,23,True,False,False,False,2.1252783504244825,
304,RIGHT,9,24,True,False,False,False,2.35660491374504,
305,RIGHT,9,25,True,False,False,False,2.4097465431879797,
306,RIGHT,9,26,True,False,False,False,2.519810594907702,
307,RIGHT,9,27,True,False,False,False,2.4091998336126426,
308,RIGHT,9,28,True,False,False,False,2.4025904915291636,
309,RIGHT,9,29,True,False,False,False,2.3366440066591054,
310,RIGHT,9,30,True,False,False,False,2.6074540625275375,
311,RIGHT,10,0,True,False,False,False,2.8564538652260905,
312,RIGHT,10,1,True,False,True,False,29.215257759152895,
313,RIGHT,10,2,True,False,True,False,35.76546509164496,
314,RIGHT,10,3,True,False,True,False,35.700179697076244,
315,RIGHT,10,4,True,False,True,False,35.803265384483815,
316,RIGHT,10,5,True,False,True,False,35.71779980136945,
317,RIGHT,10,6,True,False,True,False,35.711668809320784,
318,RIGHT,10,7,True,False,True,False,35.6158867081168,
319,RIGHT,10,8,True,False,True,False,35.43183159957502,
320,RIGHT,10,9,True,False,True,False,8.13652128606042,
321,RIGHT,10,10,True,False,True,False,7.827498207228031,
322,RIGHT,10,11,True,False,True,False,7.888129484553954,
323,RIGHT,10,12,True,False,True,False,7.1116589886740345,
324,RIGHT,10,13,True,False,True,False,3.649559052058021,
325,RIGHT,10,14,True,False,True,False,2.8903189158659712,
326,RIGHT,10,15,True,False,True,False,2.833494975308757,
327,RIGHT,10,16,True,False,True,False,2.5521985836356995,
328,RIGHT,10,17,True,False,True,False,2.6086693317983767,
329,RIGHT,10,18,True,False,True,False,2.863211810089261,
330,RIGHT,10,19,True,False,True,False,2.8075722569684616,
331,RIGHT,10,20,True,False,True,False,2.866290336334021,
332,RIGHT,10,21,True,False,True,False,2.837828191591938,
333,RIGHT,10,22,True,False,True,False,2.595357592138072,
334,RIGHT,10,23,True,False,False,False,2.7431392084964754,
335,RIGHT,10,24,True,False,False,False,2.905815981410802,
336,RIGHT,10,25,True,False,False,False,2.5250982667672823,
337,RIGHT,10,26,True,False,False,False,2.728822262133432,
338,RIGHT,10,27,True,False,False,False,2.804735317880132,
339,RIGHT,10,28,True,False,False,False,2.8219934866519933,
340,RIGHT,10,29,True,False,False,False,2.7383832850953045,
341,RIGHT,10,30,True,False,False,False,2.896278291657952,
342,RIGHT,11,0,True,False,False,False,2.9892109814070666,
343,RIGHT,11,1,True,False,True,False,14.113781347243334,
344,RIGHT,11,2,True,False,True,False,25.419464385544075,
345,RIGHT,11,3,True,False,True,False,35.78196347369705,
346,RIGHT,11,4,True,False,True,False,35.72531690322525,
347,RIGHT,11,5,True,False,True,False,35.67512264718588,
348,RIGHT,11,6,True,False,True,False,35.72686733530766,
349,RIGHT,11,7,True,False,True,False,35.6963839892495,
350,RIGHT,11,8,True,False,True,False,35.27508135536492,
351,RIGHT,11,9,True,False,True,False,35.53303770174575,
352,RIGHT,11,10,True,False,True,False,7.966326358225975,
353,RIGHT,11,11,True,False,True,False,7.934746884372049,
354,RIGHT,11,12,True,False,True,False,7.2041648063450445,
355,RIGHT,11,13,True,False,True,False,2.927994997005261,
356,RIGHT,11,14,True,False,True,False,2.8942904496893664,
357,RIGHT,11,15,True,False,True,False,3.1079564283306556,
358,RIGHT,11,16,True,False,True,False,2.8544137471687554,
359,RIGHT,11,17,True,False,True,False,3.0706367718176346,
360,RIGHT,11,18,True,False,True,False,3.0556389140158604,
361,RIGHT,11,19,True,False,True,False,3.0415581730211776,
362,RIGHT,11,20,True,False,True,False,3.1869172919083963,
363,RIGHT,11,21,True,False,True,False,2.851631211713654,
364,RIGHT,11,22,True,False,True,False,3.0177802393863327,
365,RIGHT,11,23,True,False,True,False,3.0465046018169866,
366,RIGHT,11,24,True,False,False,False,3.0062362553460424,
367,RIGHT,11,25,True,False,False,False,3.1635437034040446,
368,RIGHT,11,26,True,False,False,False,3.202892718151853,
369,RIGHT,11,27,True,False,False,False,2.8914407055982556,
370,RIGHT,11,28,True,False,False,False,3.1446216017029696,
371,RIGHT,11,29,True,False,False,False,2.856360233249945,
372,RIGHT,11,30,True,False,False,False,2.942501440935926,
373,RIGHT,12,0,True,False,False,False,5.804256848693618,
374,RIGHT,12,1,True,False,True,False,25.889757496385396,
375,RIGHT,12,2,True,False,True,False,35.720638564524485,
376,RIGHT,12,3,True,False,True,False,35.62110345660707,
377,RIGHT,12,4,True,False,True,False,35.68161992479417,
378,RIGHT,12,5,True,False,True,False,35.70447490721658,
379,RIGHT,12,6,True,False,True,False,35.741934483513596,
380,RIGHT,12,7,True,False,True,False,35.65114416312919,
381,RIGHT,12,8,True,False,True,False,35.65383799867392,
382,RIGHT,12,9,True,False,True,False,35.524428278698814,
383,RIGHT,12,10,True,False,True,False,35.398586462443234,
384,RIGHT,12,11,True,False,True,False,9.320000930742768,
385,RIGHT,12,12,True,False,True,False,7.913477585770196,
386,RIGHT,12,13,True,False,True,False,24.668923585011257,
387,RIGHT,12,14,True,False,True,False,6.741991997917127,
388,RIGHT,12,15,True,False,True,False,3.7109309765456984,
389,RIGHT,12,16,True,False,True,False,7.865505062446332,
390,RIGHT,12,17,True,False,True,False,2.986539815754964,
391,RIGHT,12,18,True,False,True,False,3.078242659955612,
392,RIGHT,12,19,True,False,True,False,3.107414153537091,
393,RIGHT,12,20,True,False,True,False,3.1531562763599275,
394,RIGHT,12,21,True,False,True,False,2.9934139367698105,
395,RIGHT,12,22,True,False,True,False,7.290867564755039,
396,RIGHT,12,23,True,False,True,False,3.692139216785552,
397,RIGHT,12,24,True,False,True,False,4.61734916773353,
398,RIGHT,12,25,True,False,True,False,5.7172661278946935,
399,RIGHT,12,26,True,False,False,False,3.1896217305783074,
400,RIGHT,12,27,True,False,False,False,3.2550588905026627,
401,RIGHT,12,28,True,False,False,False,3.246627509923062,
402,RIGHT,12,29,True,False,False,False,3.114628724098594,
403,RIGHT,12,30,True,False,False,False,3.172057785058627,
404,RIGHT,13,0,True,False,False,False,5.21510228239571,
405,RIGHT,13,1,True,False,True,False,26.02031258767327,
406,RIGHT,13,2,True,False,True,False,35.75353317993512,
407,RIGHT,13,3,True,False,True,False,35.688122248098686,
408,RIGHT,13,4,True,False,True,False,35.67855275671659,
409,RIGHT,13,5,True,False,True,False,35.575592760742786,
410,RIGHT,13,6,True,False,True,False,35.68992041637325,
411,RIGHT,13,7,True,False,True,False,35.54396860034739,
412,RIGHT,13,8,True,False,True,False,35.54006814893877,
413,RIGHT,13,9,True,False,True,False,35.4985270731691,
414,RIGHT,13,10,True,False,True,False,8.035495550242453,
415,RIGHT,13,11,True,False,True,False,3.641052537115515,
416,RIGHT,13,12,True,False,True,False,8.025807794384555,
417,RIGHT,13,13,True,False,True,False,3.2389549150465684,
418,RIGHT,13,14,True,False,True,False,7.359470063142028,
419,RIGHT,13,15,True,False,True,False,7.540125656325234,
420,RIGHT,13,16,True,False,True,False,6.959399402261364,
421,RIGHT,13,17,True,False,True,False,4.047498601225942,
422,RIGHT,13,18,True,False,True,False,3.417174704760863,
423,RIGHT,13,19,True,False,True,False,6.717757928071391,
424,RIGHT,13,20,True,False,True,False,5.1947977654368,
425,RIGHT,13,21,True,False,True,False,3.251397681742685,
426,RIGHT,13,22,True,False,True,False,5.171191998767254,
427,RIGHT,13,23,True,False,True,False,4.0940945273011895,
428,RIGHT,13,24,True,False,True,False,4.401458077795794,
429,RIGHT,13,25,True,False,False,False,4.413541094194594,
430,RIGHT,13,26,True,False,True,False,6.0330165395172335,
431,RIGHT,13,27,True,False,False,False,6.0385174689342636,
432,RIGHT,13,28,True,False,False,False,4.299717520439914,
433,RIGHT,13,29,True,False,False,False,4.040151872506286,
434,RIGHT,13,30,True,False,False,False,5.161429538349954,
435,RIGHT,14,0,True,False,False,False,5.844194608218173,
436,RIGHT,14,1,True,False,True,False,23.71813306895721,
437,RIGHT,14,2,True,False,True,False,35.57177615549229,
438,RIGHT,14,3,True,False,True,False,35.64719912027218,
439,RIGHT,14,4,True,False,True,False,35.76815555393866,
440,RIGHT,14,5,True,False,True,False,35.497427373619786,
441,RIGHT,14,6,True,False,True,False,35.61405471696424,
442,RIGHT,14,7,True,False,True,False,35.54487775930786,
443,RIGHT,14,8,True,False,True,False,35.519624895485364,
444,RIGHT,14,9,True,False,True,False,35.61269532975215,
445,RIGHT,14,10,True,False,True,False,35.37029205956782,
446,RIGHT,14,11,True,False,True,False,8.202489811440243,
447,RIGHT,14,12,True,False,True,False,8.469687210612765,
448,RIGHT,14,13,True,False,True,False,7.245050143810812,
449,RIGHT,14,14,True,False,True,False,7.532019109233246,
450,RIGHT,14,15,True,False,True,False,7.793074228449898,
451,RIGHT,14,16,True,False,True,False,4.356790695431109,
452,RIGHT,14,17,True,False,True,False,3.483638102462512,
453,RIGHT,14,18,True,False,True,False,6.427390414410217,
454,RIGHT,14,19,True,False,True,False,4.482741196668556,
455,RIGHT,14,20,True,False,True,False,5.270018801396525,
456,RIGHT,14,21,True,False,True,False,4.321845950132727,
457,RIGHT,14,22,True,False,True,False,5.031121985168468,
458,RIGHT,14,23,True,False,True,False,5.786578441936291,
459,RIGHT,14,24,True,False,False,False,4.071544894149351,
460,RIGHT,14,25,True,False,False,False,4.434808893773126,
461,RIGHT,14,26,True,False,False,False,4.421193893168462,
462,RIGHT,14,27,True,False,False,False,4.381264162813551,
463,RIGHT,14,28,True,False,False,False,5.8305955379014875,
464,RIGHT,14,29,True,False,False,False,4.414097246026325,
465,RIGHT,14,30,True,False,False,False,4.078412784455083,
466,RIGHT,15,0,True,False,False,False,5.8097098367684445,
467,RIGHT,15,1,True,False,True,False,25.132073439572185,
468,RIGHT,15,2,True,False,True,False,35.60411016264349,
469,RIGHT,15,3,True,False,True,False,35.57685143142068,
470,RIGHT,15,4,True,False,True,False,35.64404237595827,
471,RIGHT,15,5,True,False,True,False,35.68512750636535,
