tick,cte,waypoint_idx,distance_to_junction,speed,true_command,injected_command,approaching_junction,in_junction,passed_junction,junction_command_detected,junction_command_applied,early_command_applied,command_released,tick_counter,duration_counter,vehicle_x,vehicle_y,waypoint_x,waypoint_y,tick_delay,test_command,success,max_cte_during_run
1,0.009825610041729355,40,16.910346666366596,5.134650707244873,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.17616271972656,54.5108642578125,-75.71569061279297,54.41109085083008,0,LEFT,False,32.95236095310196
2,0.012603230855234423,52,16.40300258292719,5.096317291259766,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-74.68273162841797,54.48280334472656,-76.2647933959961,54.3797721862793,0,LEFT,False,32.95236095310196
3,0.013952666126402159,62,15.894915984286209,5.027885913848877,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.19000244140625,54.454017639160156,-76.76398468017578,54.35130310058594,0,LEFT,False,32.95236095310196
4,0.012023971992952116,72,15.387258665428911,5.134826183319092,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-75.69686889648438,54.42567443847656,-77.26317596435547,54.32283020019531,0,LEFT,False,32.95236095310196
5,0.012639072589194965,82,14.879628836967468,5.099092483520508,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.20362854003906,54.39596176147461,-77.76235961914062,54.29436111450195,0,LEFT,False,32.95236095310196
6,0.013706770999902675,92,14.371264229073095,5.030548572540283,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-76.71116638183594,54.36697769165039,-78.26155090332031,54.26588821411133,0,LEFT,False,32.95236095310196
7,0.011703656718703867,102,13.86336347204019,5.13742733001709,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.21827697753906,54.33863830566406,-78.7607421875,54.23741912841797,0,LEFT,False,32.95236095310196
8,0.012347061125442177,113,13.355443523058273,5.101996421813965,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-77.72532653808594,54.30891418457031,-79.30984497070312,54.20610046386719,0,LEFT,False,32.95236095310196
9,0.013430806517881415,123,12.846773181344993,5.033811569213867,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.23316955566406,54.279911041259766,-79.80903625488281,54.17763137817383,0,LEFT,False,32.95236095310196
10,0.011446747487018044,133,12.338567195249283,5.140158176422119,LANEFOLLOW,LANEFOLLOW,False,False,False,False,False,False,False,0,0,-78.74058532714844,54.25156021118164,-80.3082275390625,54.1491584777832,0,LEFT,False,32.95236095310196
