run_id,command_tested,tick_delay,command_duration,junction_command_applied,early_command_applied,command_released,success,max_cte,waypoint_deviation
1,RIGHT,0,0,True,False,False,True,0.14712922551141333,
2,RIGHT,0,1,True,False,True,False,14.027930138392101,
3,RIGHT,0,2,True,False,True,False,25.393646674653137,
4,RIGHT,0,3,True,False,True,False,35.68222363654738,
5,RIGHT,0,4,True,False,True,False,35.938840507139375,
6,RIGHT,0,5,True,False,True,False,35.40682446490447,
7,RIGHT,0,6,True,False,True,False,35.03148661479282,
8,RIGHT,0,7,True,False,True,False,35.6244392064316,
9,RIGHT,0,8,True,False,True,False,35.82819175919878,
10,RIGHT,0,9,True,False,True,False,35.51516116456638,
11,RIGHT,0,10,True,False,True,False,7.918816638611881,
12,RIGHT,0,11,True,False,True,False,7.74526310186507,
13,RIGHT,0,12,True,False,True,False,7.812368471625052,
14,RIGHT,0,13,True,False,True,True,1.339814056736607,
15,RIGHT,0,14,True,False,True,False,26.867369785805028,
16,RIGHT,0,15,True,False,True,True,1.5366475510890896,
17,RIGHT,0,16,True,False,True,True,1.3499482103684812,
18,RIGHT,0,17,True,False,True,True,0.455342276715991,
19,RIGHT,0,18,True,False,True,True,0.5901391011312063,
20,RIGHT,0,19,True,False,True,True,0.5529518262608997,
21,RIGHT,0,20,True,False,True,True,0.46961007491795,
22,RIGHT,0,21,True,False,True,True,0.5028140491517181,
23,RIGHT,0,22,True,False,True,True,0.4807324569909027,
24,RIGHT,0,23,True,False,True,True,0.532290783350626,
25,RIGHT,0,24,True,False,True,True,0.5955668945550835,
26,RIGHT,0,25,True,False,True,True,0.5051800920292234,
27,RIGHT,0,26,True,False,True,True,0.4704929975510075,
28,RIGHT,0,27,True,False,False,True,0.5173479826309166,
29,RIGHT,0,28,True,False,False,True,0.47848173609903827,
30,RIGHT,0,29,True,False,False,True,0.4646972842303937,
31,RIGHT,0,30,True,False,False,True,0.4741260667595006,
32,RIGHT,1,0,True,False,False,True,0.4694599488413572,
